pairs,labels
"Simon Wells The Time Machine 2002 [SEP] ""Simon Wells Gore Verbinski"" The Time Machine",1
George Clooney Confessions of a Dangerous Mind 2002 [SEP] George Clooney Confessions of a Dangerous Mind 2002 2003 2004,1
"Craig Shapiro Our Lips Are Sealed 2000 [SEP] ""Ashley Olsen Mary-Kate Olsen Craig Shapiro""",1
Jake Kasdan Orange County 2002 [SEP] Jake Kasdan Orange County 2001 2002 2003,1
Woody Allen Hollywood Ending 2002 [SEP] Woody Allen Hollywood Ending 2001 2002 2003,1
"""Barrett J. Leigh Thom Maurer"" Beyond the Wall of Sleep [SEP] 2006 Lisandro Perez-Rey Beyond the Sea",0
Daisy von Scherler Mayer The Guru 2002 [SEP] Rob Sitch The Dish 2000 2001 2002,0
Marc Evans My Little Eye 2002 [SEP] Marc Evans My Little Eye 2001 2002 2003,1
Michael Hoffman The Emperor's Club 2002 [SEP] Edmund Goulding The Razor's Edge 2000 2001 2002,0
Chris Columbus Rent 2005 [SEP] Chris Columbus Rent 2004 2005 2006,1
Tom Brady The Hot Chick 2002 [SEP] Tom Brady The Hot Chick 2001 2002 2003,1
"""Shari Springer Berman Robert Pulcini"" American Splendor [SEP] 2003 Phillip Noyce The Quiet American",0
"""Shari Springer Berman Robert Pulcini"" American Splendor [SEP] 2003 ""Robert Pulcini Shari Springer Berman""",1
Tuck Tucker Hey Arnold! The Movie 2002 [SEP] John Ford December 7th: The Movie 2000 2001 2002,0
Simon Wincer The Young Black Stallion 2003 [SEP] Simon Wincer Monte Walsh 2002 2003 2004,0
"John Lee Hancock The Alamo 2004 [SEP] ""Peter Chung Andy Jones Yoshiaki Kawajiri",0
"John Lee Hancock The Alamo 2004 [SEP] ""Wachowski Brothers Andy Jones"" The Animatrix",0
Jim Simpson The Guys 2002 [SEP] Aldo Garay The Wait 2001 2002 2003,0
"Mark Waters Freaky Friday 2003 [SEP] ""Mark Waters Mark Waters (VIII)"" Mean Girls",0
"Peter Berg The Rundown 2003 [SEP] Peter Bate ""Congo: White King  Red Rubber",0
Lee Tamahori xXx: State of the Union 2005 [SEP] Steven Spielberg War of the Worlds 2004 2005 2006,0
Raja Gosnell Scooby-Doo 2: Monsters Unleashed 2004 [SEP] Louis Leterrier Unleashed 2004 2005 2006,0
Martin Scorsese The Aviator 2004 [SEP] John Lee Hancock The Alamo 2003 2004 2005,0
Florent-Emilio Siri Hostage 2005 [SEP] Florent Emilio Siri Hostage 2004 2005 2006,1
Peter Segal 50 First Dates 2004 [SEP] Forest Whitaker First Daughter 2003 2004 2005,0
"Peter Segal 50 First Dates 2004 [SEP] ""Peter Segal Peter Segal"" The Longest Yard",0
"Alex Proyas ""I  Robot"" [SEP] 2004 Alex Proyas ""I",1
Ron Howard Cinderella Man 2005 [SEP] Ron Howard Cinderella Man 2004 2005 2006,1
Lance Mungia The Crow: Wicked Prayer 2005 [SEP] Neil LaBute The Wicker Man 2005 2006 2007,0
Mark Rosman A Cinderella Story 2004 [SEP] Ron Howard Cinderella Man 2004 2005 2006,0
"Andy Cadiff Chasing Liberty 2004 [SEP] ""Andy Cadiff Shelly Ziegler"" Chasing Liberty",1
Lawrence Guterman Son of the Mask 2005 [SEP] Joel Schumacher The Phantom of the Opera 2004 2005 2006,0
Kevin Spacey Beyond the Sea 2004 [SEP] Eric Schaeffer Mind the Gap 2004 2005 2006,0
"Kevin Spacey Beyond the Sea 2004 [SEP] ""Patrick Gilmore (III) Patrick Gilmore Tim Johnson""",0
Zack Snyder Dawn of the Dead 2004 [SEP] Steven Spielberg War of the Worlds 2004 2005 2006,0
Jonathan Demme The Manchurian Candidate 2004 [SEP] Jonathan Karsh My Flesh and Blood 2002 2003 2004,0
Jon Turteltaub National Treasure 2004 [SEP] Fred Olen Ray Final Examination 2002 2003 2004,0
Jon Favreau Iron Man 2008 [SEP] Jon Favreau Iron Man 2007 2008 2009,1
Christopher N. Rowley The Remembering Movies 2004 [SEP] Christopher Nolan Batman Begins 2004 2005 2006,0
Christopher Nolan Batman Begins 2005 [SEP] Christopher Smith Creep 2004 2005 2006,0
Christopher Nolan Batman Begins 2005 [SEP] Christopher Nolan The Prestige 2005 2006 2007,0
Eric Schaeffer Mind the Gap 2004 [SEP] Kevin Spacey Beyond the Sea 2003 2004 2005,0
"Ralph E. Portillo The Ghost Club 2003 [SEP] ""Rafe M. Portilo Ralph Portillo Ralph E. Portillo""",1
Joss Whedon Serenity 2005 [SEP] Joss Whedon Serenity 2004 2005 2006,1
Mark Rosman The Perfect Man 2005 [SEP] Alex Pillai The Best Man 2005 2006 2007,0
Keenen Ivory Wayans White Chicks 2004 [SEP] Keenen Ivory Wayans White Chicks 2003 2004 2005,1
Terry George Hotel Rwanda 2004 [SEP] Mike Figgis Hotel 2002 2003 2004,0
Tim Fywell Ice Princess 2005 [SEP] William Lau Barbie as the Princess and the Pauper 2003 2004 2005,0
"Gabor Csupo The Secret of Moonacre 2008 [SEP] ""Harsha Wardhan Harsh Gijre"" A Secret Handshake",0
Kirk Jones Nanny McPhee 2005 [SEP] Kirk Jones Nanny McPhee 2005 2006 2007,1
Jaume Collet-Serra House of Wax 2005 [SEP] Stephen Herek Man of the House 2004 2005 2006,0
"Mike Mitchell Sky High 2005 [SEP] ""Mike Mitchell Mike Mitchell (VI)"" Sky High",1
David Kendall Dirty Deeds 2005 [SEP] John Waters A Dirty Shame 2003 2004 2005,0
Alejandro Agresti The Lake House 2006 [SEP] Zelalem Woldemariam The 11th Hour 2005 2006 2007,0
Sam Raimi Spider-Man 3 2007 [SEP] Sam Raimi Spider-Man 3 2006 2007 2008,1
"Lewis Helfer Life on the Ledge 2005 [SEP] ""Tim Johnson Karey Kirkpatrick"" Over the Hedge",0
Adam McKay Talladega Nights: The Ballad of Ricky Bobby 2006 [SEP] Adam McKay Talladega Nights: The Ballad of Ricky Bobby 2005 2006 2007,1
Gary David Goldberg Must Love Dogs 2005 [SEP] Gary David Goldberg Must Love Dogs 2004 2005 2006,1
George A. Romero Land of the Dead 2005 [SEP] Barry Levinson Man of the Year 2005 2006 2007,0
George A. Romero Land of the Dead 2005 [SEP] Joel Schumacher The Phantom of the Opera 2004 2005 2006,0
Paul Rachman American Hardcore 2006 [SEP] Dennis Iliadis Hardcore 2004 2005 2006,0
"John Whitesell Big Momma's House 2 2006 [SEP] ""John P. Whitesell Elton LeBlanc Emily Procter",1
Steve Carr Are We Done Yet? 2007 [SEP] Steve Carr Are We Done Yet? 2006 2007 2008,1
Charles Sturridge Lassie 2005 [SEP] Charles Sturridge Lassie 2005 2006 2007,1
"Darren Lynn Bousman Saw II 2005 [SEP] ""Darren Bousman Barry Flatman Beverley Mitchell",1
"""Michael Spierig Peter Spierig"" Daybreakers [SEP] 2009 ""Peter Spierig Michael Spierig""",1
Craig Singer Dark Ride 2006 [SEP] Ray Gower Dark Corners 2005 2006 2007,0
Stephen Frears The Queen 2006 [SEP] Stephen Frears The Queen 2005 2006 2007,1
Steven Spielberg Lincoln 2012 [SEP] Steven Spielberg The Adventures Of Tintin: The IMAX Experience 2010 2011 2012,0
Anthony Minghella Breaking and Entering 2006 [SEP] Anthony Minghella Breaking and Entering 2006 2007 2008,1
"""Cory Edwards Todd Edwards"" Hoodwinked! [SEP] 2005 ""Anne Hathaway Anthony Anderson",1
Ericson Core Invincible 2006 [SEP] Ericson Core Invincible 2005 2006 2007,1
Alejandro Gonzlez Irritu Babel 2006 [SEP] Alejandro Gonzlez Irritu Babel 2005 2006 2007,1
"Neil LaBute The Wicker Man 2006 [SEP] ""Matt Cunningham Erik Gardner"" The Mangler Reborn",0
"""Jimmy Hayward Steve Martino"" Horton Hears a Who! [SEP] 2008 ""Steve Martino Jimmy Hayward""",0
Paul W.S. Anderson Death Race 2008 [SEP] Simon Fellows Until Death 2006 2007 2008,0
"Paul W.S. Anderson Death Race 2008 [SEP] ""Robert Rodriguez Quentin Tarantino"" Death Proof",0
Tony Scott Deja Vu 2006 [SEP] Tony Scott Dj Vu 2005 2006 2007,1
Antoine Fuqua The Equalizer 2014 [SEP] Antoine Fuqua Southpaw 2014 2015 2016,0
John R. Leonetti The Butterfly Effect 2 2006 [SEP] Mark Rosman The Perfect Man 2004 2005 2006,0
Brad Silberling Land of the Lost 2009 [SEP] John Bowker Platoon of the Dead 2008 2009 2010,0
"James Foley Perfect Stranger 2007 [SEP] ""Bryan Bertino Daminico Lynch"" The Strangers",0
Tarsem Singh The Fall 2006 [SEP] Darren Aronofsky The Fountain 2005 2006 2007,0
"""Robert Rodriguez Eli Roth"" Grindhouse [SEP] 2007 ""Robert Rodriguez Eli Roth",1
"James Oakley The Devil You Know 2013 [SEP] ""Joaquin Perea William Brent Bell"" The Devil Inside",0
"John Moore The Omen 2006 [SEP] ""Chih-Hung Kwei Chin Hung Kuei"" The Boxer's Omen (Mo)",0
Gary Fleder The Express 2008 [SEP] Gary Fleder The Express 2007 2008 2009,1
Rusty Gorman Home of the Giants 2007 [SEP] Steve Miner Day of the Dead 2007 2008 2009,0
Brett Ratner Tower Heist 2011 [SEP] Adam Traynor Ivory Tower 2009 2010 2011,0
Raja Gosnell The Smurfs 2011 [SEP] David Gordon Green The Sitter 2010 2011 2012,0
Neil Jordan The Brave One 2007 [SEP] Eric Steel The Bridge 2005 2006 2007,0
Neil Jordan The Brave One 2007 [SEP] John Moore The Omen 2005 2006 2007,0
Robert Luketic 21 2008 [SEP] Robert Luketic The Ugly Truth 2008 2009 2010,0
Christopher Nolan The Prestige 2006 [SEP] John Fasano Murder at the Presidio 2004 2005 2006,0
Bryan Bertino The Strangers 2008 [SEP] James Foley Perfect Stranger 2006 2007 2008,0
Barry Levinson Man of the Year 2006 [SEP] Barry Levinson Man of the Year 2005 2006 2007,1
Barry Levinson Man of the Year 2006 [SEP] Andy Fickman She's the Man 2005 2006 2007,0
"""Leila Conners Nadia Conners"" The 11th Hour [SEP] 2007 ""Nadia Conners Leila Conners Petersen""",1
Robert Kurtzman The Rage 2007 [SEP] Stephen Daldry The Reader 2007 2008 2009,0
"Jeff Adachi The Slanted Screen 2006 [SEP] ""John Curran John J. Curran"" The Painted Veil",0
"""Ron Clements John Musker"" The Princess and the Frog [SEP] 2009 Wayne Wang The Princess of Nebraska",0
Eric Steel The Bridge 2006 [SEP] Alex Pillai The Best Man 2005 2006 2007,0
"David Wain The Ten 2007 [SEP] ""Peter Manus Peter McManus"" The Hive",0
Marco Schnabel The Love Guru 2008 [SEP] Fred Durst The Longshots 2007 2008 2009,0
Brian Percival The Book Thief 2013 [SEP] Seth Gordon Identity Thief 2012 2013 2014,0
Antoine Fuqua Shooter 2007 [SEP] Antoine Fuqua Shooter 2006 2007 2008,1
"Patrick Tatopoulos Underworld: Rise of the Lycans 2009 [SEP] ""Milan Konjevic Milan Todorovic"" Zone of the Dead",0
Duncan Pace The Lost Princess 2005 [SEP] Garry Marshall The Princess Diaries 2 - Royal Engagement 2003 2004 2005,0
George A. Romero Diary of the Dead 2007 [SEP] George A. Romero Diary of the Dead 2006 2007 2008,1
Saul Dibb The Duchess 2008 [SEP] Gary Fleder The Express 2007 2008 2009,0
Kathryn Bigelow The Hurt Locker 2008 [SEP] Peter Cattaneo The Rocker 2007 2008 2009,0
John Landis The Great Sketch Experiment 2006 [SEP] Denzel Washington The Great Debaters 2006 2007 2008,0
Gary Winick Letters to Juliet 2010 [SEP] Gary Winick Bride Wars 2008 2009 2010,0
John Hillcoat The Road 2009 [SEP] Peter Cattaneo The Rocker 2007 2008 2009,0
James Westby The Auteur 2008 [SEP] James Wan Dead Silence 2006 2007 2008,0
Jeff Daniel Phillips Convict 2009 [SEP] Tony Goldwyn Conviction 2009 2010 2011,0
"M. Night Shyamalan The Happening 2008 [SEP] ""Peter Manus Peter McManus"" The Hive",0
Tim Hill Alvin and the Chipmunks 2007 [SEP] Tim Hill Alvin and the Chipmunks 2006 2007 2008,1
Sam Mendes Revolutionary Road 2008 [SEP] Terry George Reservation Road 2006 2007 2008,0
"Jon Turteltaub The Sorcerer's Apprentice 2010 [SEP] ""Jon Turtletaub Jon Turteltaub"" The Sorcerer's Apprentice",1
David O. Russell The Fighter 2010 [SEP] Javier Barbera The Fighter 2008 2009 2010,0
Burr Steers 17 Again 2009 [SEP] Andy Fickman You Again 2009 2010 2011,0
Michael Apted The Chronicles of Narnia: The Voyage of the Dawn Treader 2010 [SEP] Michael Rowe Leap Year 2010 2011 2012,0
Michel Gondry The Green Hornet 2011 [SEP] Michel Gondry The Green Hornet 2010 2011 2012,1
"Lori Petty The Poker House 2008 [SEP] ""Nadia Conners Leila Conners Petersen"" The 11th Hour",0
Caryn Waechter The Sisterhood of Night 2014 [SEP] Jonathan Levine The Night Before 2014 2015 2016,0
Peter Weir The Way Back 2010 [SEP] Eric D. Anderson (III) Way Of The Puck 2009 2010 2011,0
Nick Moore Wild Child 2008 [SEP] Menno Meyjes Martian Child 2006 2007 2008,0
Peter Cattaneo The Rocker 2008 [SEP] Kathryn Bigelow The Hurt Locker 2008 2009 2010,0
"""Jason Friedberg Aaron Seltzer"" Meet the Spartans [SEP] 2008 ""Aaron Seltzer Jason Friedberg""",0
Joe Dante The Hole 2009 [SEP] Louie Psihoyos The Cove 2008 2009 2010,0
"Peter Berg Lone Survivor 2013 [SEP] ""Tom Hammock Thomas S. Hammock"" The Last Survivors (The Well)",0
Robert Luketic Killers 2010 [SEP] Gregory Mackenzie Camille 2008 2009 2010,0
Darren Aronofsky The Wrestler 2008 [SEP] Jim Donovan The Watch 2007 2008 2009,0
"Karyn Kusama Jennifer's Body 2009 [SEP] ""M. David Mullen Karyn Kusama"" Jennifer's Body",1
Robert Luketic The Ugly Truth 2009 [SEP] Steve Kroschel The Beautiful Truth 2007 2008 2009,0
Scott S. Anderson The Jerk Theory 2009 [SEP] Marcos Siega Chaos Theory 2007 2008 2009,0
"Brian Jun The Coverup 2008 [SEP] ""Tim Iacofano Tim Lacofano"" The Cell 2",0
"John Hamburg ""I Love You  Man"" [SEP] 2009 ""Faith Akin Shunji Iwai",0
Peter Jackson The Hobbit: The Desolation of Smaug 2013 [SEP] Peter Jackson The Hobbit: An Unexpected Journey 2011 2012 2013,0
John Wells The Company Men 2010 [SEP] Louie Psihoyos The Cove 2008 2009 2010,0
Ti West The House of the Devil 2009 [SEP] Greg Augustine Better the Devil You Know 2008 2009 2010,0
Ti West The House of the Devil 2009 [SEP] Louis Leterrier Clash of the Titans 2009 2010 2011,0
Ti West The House of the Devil 2009 [SEP] Ti West The House of the Devil 2008 2009 2010,1
Andrew Jarecki All Good Things 2010 [SEP] Spike Jonze Where the Wild Things Are 2008 2009 2010,0
Isaac Florentine Ninja 2009 [SEP] James McTeigue Ninja Assassin 2008 2009 2010,0
Lee Toland Krieger The Vicious Kind 2009 [SEP] Olatunde Osunsanmi The Fourth Kind 2008 2009 2010,0
Derick Martini Hick 2011 [SEP] Derick Martini Hick 2011 2012 2013,1
Roger Donaldson Seeking Justice 2011 [SEP] Roger Donaldson Seeking Justice 2011 2012 2013,1
Michael Moore Capitalism: A Love Story 2009 [SEP] Michael Bay Transformers: Revenge of the Fallen 2008 2009 2010,0
"""Steven E. Gordon Boyd Kirkland"" Happily N'Ever After 2 [SEP] 2009 ""Boyd Kirkland Steven E. Gordon""",1
"Tarsem Singh Immortals 2011 [SEP] ""Tarsem Singh Tarsem Singh Dhandwar"" Immortals",1
Wes Craven Scream 4 2011 [SEP] James Bolton Dream Boy 2009 2010 2011,0
Shawn Levy Date Night 2010 [SEP] Craig Gillespie Fright Night 2010 2011 2012,0
Akiva Schaffer The Watch 2012 [SEP] Chel White Jingle All The Way 2010 2011 2012,0
Akiva Schaffer The Watch 2012 [SEP] Peter Weir The Way Back 2010 2011 2012,0
Akiva Schaffer The Watch 2012 [SEP] Peter Nicks The Waiting Room 2011 2012 2013,0
Akiva Schaffer The Watch 2012 [SEP] James Mangold The Wolverine 2012 2013 2014,0
Shane Black Iron Man 3 2013 [SEP] Shane Black Iron Man 3 2012 2013 2014,1
Dana Schroeder Lost Soul 2009 [SEP] Sophie Barthes Cold Souls 2008 2009 2010,0
Daniel Stamm The Last Exorcism 2010 [SEP] Dennis Iliadis The Last House on the Left 2008 2009 2010,0
Oliver Stone South of the Border 2009 [SEP] George A. Romero Survival of the Dead 2009 2010 2011,0
Max Winkler Ceremony 2010 [SEP] Max Winkler Ceremony 2010 2011 2012,1
R.J. Cutler If I Stay 2014 [SEP] Wiebke von Carolsfeld Stay 2013 2014 2015,0
Joey Stewart The Final 2010 [SEP] David R. Ellis The Final Destination 2008 2009 2010,0
Brad Peyton Journey 2: The Mysterious Island 2012 [SEP] Kai Cheung Chung Mysterious Island 2010 2011 2012,0
F. Gary Gray Straight Outta Compton 2015 [SEP] F. Gary Gray Friday 20th Anniversary 2014 2015 2016,0
"Debra Granik Winter's Bone 2010 [SEP] ""M. David Mullen Karyn Kusama"" Jennifer's Body",0
Jaume Collet-Serra Unknown 2011 [SEP] Jaume Collet-Serra Unknown 2010 2011 2012,1
David Twohy Riddick 2013 [SEP] David Twohy Riddick 2012 2013 2014,1
Ernie Barbarash Assassination Games 2011 [SEP] Ernie Barbarash Assassination Games 2010 2011 2012,1
Kevin Greutert Saw 3D: The Final Chapter 2010 [SEP] Kevin Greutert Saw 3D 2009 2010 2011,1
"Robert Rodriguez Spy Kids: All the Time in the World in 4D 2011 [SEP] ""Ethan Maniquis Robert Rodriguez"" Machete",0
"""Maryam Henein George Langworthy"" Vanishing of the Bees [SEP] 2009 Oliver Stone South of the Border",0
"Matthew Chapman The Ledge 2011 [SEP] ""Roger Allers Rob Minkoff"" The Lion King",0
Tod Williams Paranormal Activity 2 2010 [SEP] Oren Peli Paranormal Activity 2008 2009 2010,0
"""Kurt Jacobsen Warren Leming"" American Road [SEP] 2013 Michael Paul Stephenson The American Scream",0
Jee-woon Kim The Last Stand 2013 [SEP] Rob Diamond The Last Straw 2013 2014 2015,0
Paul Thomas Anderson The Master 2012 [SEP] Paul W.S. Anderson The Three Musketeers 2010 2011 2012,0
"""Dean Hamer Joe Wilson"" Out in the Silence [SEP] 2009 John Schultz Aliens in the Attic",0
Mark Tonderai House at the End of the Street 2012 [SEP] Lorene Scafaria Seeking a Friend for the End of the World 2011 2012 2013,0
Daniel Espinosa Safe House 2012 [SEP] Lasse Hallstrom Safe Haven 2012 2013 2014,0
Michal R. Roskam The Drop 2014 [SEP] Patricia Riggen The 33 2014 2015 2016,0
Joe Carnahan The Grey 2011 [SEP] Joe Carnahan The A-Team 2009 2010 2011,0
Woody Allen Midnight in Paris 2011 [SEP] Woody Allen To Rome with Love 2011 2012 2013,0
Michael Sucsy The Vow 2012 [SEP] Michael Biehn The Victim 2011 2012 2013,0
Michael Sucsy The Vow 2012 [SEP] Michael Sucsy The Vow 2011 2012 2013,1
Roko Belic Happy 2011 [SEP] Roko Belic Happy 2010 2011 2012,1
Breck Eisner The Last Witch Hunter 2015 [SEP] Breck Eisner The Last Witch Hunter 2014 2015 2016,1
Jimmy Hayward Free Birds 2013 [SEP] Gregg Russell A Free Bird 2013 2014 2015,0
Doug Liman Edge of Tomorrow 2014 [SEP] Brad Bird Tomorrowland 2014 2015 2016,0
Will Gluck Friends with Benefits 2011 [SEP] Jennifer Westfeldt Friends With Kids 2011 2012 2013,0
Rob Williams Role/Play 2010 [SEP] Tod Williams Paranormal Activity 2 2009 2010 2011,0
David Bowers Diary of a Wimpy Kid: Rodrick Rules 2011 [SEP] David Bowers Diary of a Wimpy Kid: Dog Days 2011 2012 2013,0
Heather Hale Absolute Killers 2011 [SEP] Robert Luketic Killers 2009 2010 2011,0
"Ari Sandel The DUFF 2015 [SEP] ""Andrew Mogel Jarrad Paul"" The D Train",0
Ari Sandel The DUFF 2015 [SEP] John Magary The Mend 2014 2015 2016,0
Stefan Ruzowitzky Deadfall 2012 [SEP] Curt Hahn Deadline 2011 2012 2013,0
Doug Ellin Entourage 2015 [SEP] Doug Ellin Entourage 2014 2015 2016,1
M. Blash The Wait 2013 [SEP] Michal R. Roskam The Drop 2013 2014 2015,0
Klay Hall Planes 2013 [SEP] Klay Hall Planes 2012 2013 2014,1
Dereck Joubert The Last Lions 2011 [SEP] Ben Lewin The Sessions 2011 2012 2013,0
Douglas Aarniokoski The Day 2011 [SEP] Michael Sucsy The Vow 2011 2012 2013,0
"""Barry Cook Neil Nightingale"" Walking with Dinosaurs 3D [SEP] 2013 ""Neil Nightingale Pierre De Lespinios",1
"""David Weissman Bill Weber"" We Were Here [SEP] 2011 ""Jorge Michel Grau Jorge Grau""",0
Wes Ball The Maze Runner 2014 [SEP] Ridley Scott The Martian 2014 2015 2016,0
Antoine Fuqua Southpaw 2015 [SEP] Antoine Fuqua Southpaw 2014 2015 2016,1
M. Night Shyamalan After Earth 2013 [SEP] M. Night Shyamalan After Earth 2012 2013 2014,1
Peter Lepeniotis The Nut Job 2014 [SEP] Peter Lepeniotis The Nut Job 2013 2014 2015,1
Alex Gibney We Steal Secrets: The Story of WikiLeaks 2013 [SEP] Havana Marking Smash & Grab: The Story of the Pink Panthers 2012 2013 2014,0
Justin Krumb Minds in the Water 2011 [SEP] Justin Krumb Minds In The Water 2011 2012 2013,1
David Ayer End of Watch 2012 [SEP] David Ayer End of Watch 2011 2012 2013,1
C.J. Goodman Paranormal Parody 2011 [SEP] Tod Williams Paranormal Activity 2 2009 2010 2011,0
Zal Batmanglij The East 2013 [SEP] Michal R. Roskam The Drop 2013 2014 2015,0
Justin Lin Furious 6 2013 [SEP] Justin Lin Fast & Furious 6 2012 2013 2014,0
Steven Soderbergh Magic Mike 2012 [SEP] Steven Soderbergh Side Effects 2012 2013 2014,0
Curtis Graham The Investigator 2013 [SEP] Larry Charles The Dictator 2011 2012 2013,0
Francis Lawrence The Hunger Games: Mockingjay - Part 1 2014 [SEP] Francis Lawrence The Hunger Games: Catching Fire 2012 2013 2014,0
Francis Lawrence The Hunger Games: Mockingjay - Part 1 2014 [SEP] Francis Lawrence The Hunger Games: Mockingjay - Part 2 The IMAX Experience 2014 2015 2016,0
Nate Meyer See Girl Run 2012 [SEP] Nate Meyer See Girl Run 2012 2013 2014,1
Anton Corbijn A Most Wanted Man 2014 [SEP] Anton Corbijn Life 2014 2015 2016,0
Michael Bay Pain & Gain 2013 [SEP] Michael Sucsy The Vow 2011 2012 2013,0
"""Cody Cameron Kris Pearn"" Cloudy with a Chance of Meatballs 2 [SEP] 2013 ""Kris Pearn Cody Cameron""",1
Nicholas Kalikow Concrete Blondes 2013 [SEP] Nicholas Kalikow Concrete Blondes 2012 2013 2014,1
Patricia Riggen The 33 2015 [SEP] Ari Sandel The DUFF 2014 2015 2016,0
Patricia Riggen The 33 2015 [SEP] Robert Zemeckis The Walk 2014 2015 2016,0
Nae Caranfil Closer to the Moon 2014 [SEP] Raymond De Felitta Rob the Mob 2013 2014 2015,0
Craig Gillespie The Finest Hours 2015 [SEP] Craig Gillespie The Finest Hours: An IMAX 3D Experience 2015 2016 2017,1
Craig Gillespie The Finest Hours 2015 [SEP] Jason Zada The Forest 2015 2016 2017,0
Craig Gillespie The Finest Hours 2015 [SEP] Wes Anderson The Grand Budapest Hotel 2013 2014 2015,0
Steven Soderbergh Side Effects 2013 [SEP] Steven Soderbergh Side Effects 2012 2013 2014,1
Gonzalo Lpez-Gallego Open Grave 2013 [SEP] Charles de Lauzirika Crave 2012 2013 2014,0
Peng Zhang Li The Resistance 2011 [SEP] D. Kerry Prior The Revenant 2011 2012 2013,0
Matthew Bolton Paranormal Incident 2011 [SEP] Tod Williams Paranormal Activity 2 2009 2010 2011,0
"Matthew Bolton Paranormal Incident 2011 [SEP] ""Ariel Schulman Henry Joost"" Paranormal Activity 4",0
Harmony Korine Spring Breakers 2012 [SEP] David Frankel Hope Springs 2011 2012 2013,0
Todd Strauss-Schulson The Final Girls 2015 [SEP] Tom Hooper The Danish Girl 2014 2015 2016,0
"Amir Bar-Lev Happy Valley 2014 [SEP] ""Amir Bar-Lev Brian DePalma"" Happy Valley",1
Rob Marshall Into the Woods 2014 [SEP] David Cronenberg Maps to the Stars 2014 2015 2016,0
Todd Lincoln Leave Luck to Heaven 2002 [SEP] Veit Helmer Gate to Heaven 2002 2003 2004,0
James DeMonaco The Purge 2013 [SEP] James DeMonaco The Purge: Anarchy 2013 2014 2015,0
"John Ward Heart of the Country 2013 [SEP] ""Bobs Gannaway Peggy Holmes Robert Gannaway""",0
Simon West Wild Card 2015 [SEP] Simon West Wild Card 2014 2015 2016,1
John Pogue The Quiet Ones 2014 [SEP] Charlie McDowell The One I Love 2013 2014 2015,0
Michael Tiddes A Haunted House 2013 [SEP] Daniel Espinosa Safe House 2011 2012 2013,0
Jorge R. Gutirrez The Book of Life 2014 [SEP] Jorge R. Gutierrez The Book of Life 2013 2014 2015,1
Jeremy Gardner The Battery 2012 [SEP] Jodie Foster The Beaver 2010 2011 2012,0
Jeremy Gardner The Battery 2012 [SEP] Paul Thomas Anderson The Master 2011 2012 2013,0
Kees Van Oostrum A Perfect Man 2013 [SEP] Jason Moore Pitch Perfect 2011 2012 2013,0
Eric England Contracted 2013 [SEP] Eric England Contracted 2012 2013 2014,1
Lake Bell In a World... 2013 [SEP] Lake Bell In a World... 2012 2013 2014,1
Jon Garcia The Falls 2012 [SEP] Vivi Friedman The Family Tree 2010 2011 2012,0
"""Travis Cluff Chris Lofing"" The Gallows [SEP] 2015 Carol Morley The Falling",0
Tim Garrick Behaving Badly 2014 [SEP] Tim Garrick Behaving Badly 2013 2014 2015,1
Patrick Creadon If You Build It 2013 [SEP] Patrick Creadon If You Build It 2013 2014 2015,1
Steven C. Miller Silent Night 2012 [SEP] David R. Ellis Shark Night 3D 2010 2011 2012,0
Dennis Devine Fat Planet 2013 [SEP] Mikael Hfstrm Escape Plan 2012 2013 2014,0
"""Jason Friedberg Aaron Seltzer"" The Starving Games [SEP] 2013 Jeremy Snead Video Games: The Movie",0
Crystal Moselle The Wolfpack 2015 [SEP] Alice Rohrwacher The Wonders 2014 2015 2016,0
David Burris The World Made Straight 2015 [SEP] Jerry Rothwell How To Change The World 2014 2015 2016,0
Jeremy Berg The Invoking 2013 [SEP] Ralph Fiennes The Invisible Woman 2012 2013 2014,0
Craig William Macneill The Boy 2015 [SEP] Robert Zemeckis The Walk 2014 2015 2016,0
"""Simon Barrett Jason Eisener"" V/H/S/2 [SEP] 2013 ""Adam Wingard David Brckner",0
Daniel Barber The Keeping Room 2014 [SEP] Daniel Barnz Cake 2014 2015 2016,0
John McNaughton The Harvest 2013 [SEP] Andrew Niccol The Host 2012 2013 2014,0
Theo Love Little Hope Was Arson 2013 [SEP] Elgin James Little Birds 2011 2012 2013,0
Jason Hull Krampus: The Christmas Devil 2013 [SEP] Joany Kane Christmas Belle 2012 2013 2014,0
Josh Boone The Fault in Our Stars 2014 [SEP] Josh Boone The Fault In Our Stars 2013 2014 2015,1
Morgan Spurlock You Don't Know Jack 2013 [SEP] William Dickerson Don't Look Back 2013 2014 2015,0
"Carlos Rincones The Bad Guys 2015 [SEP] ""Craig Macneill Craig William Macneill"" The Boy",0
Steven Knight Locke 2013 [SEP] Steven Knight Locke 2013 2014 2015,1
Adam Bhala Lough The Motivation 2013 [SEP] Adam Bhala Lough The Motivation 2012 2013 2014,1
Charlie McDowell The One I Love 2014 [SEP] Mae Czarina Cruz She's The One 2012 2013 2014,0
Charlie McDowell The One I Love 2014 [SEP] John Pogue The Quiet Ones 2013 2014 2015,0
"Billy 'Bloody Bill' Pon Circus of the Dead 2014 [SEP] ""Christopher Smith Angela Bettis Gadi Harel",0
"""Evan Goldberg Seth Rogen"" The Interview [SEP] 2014 Nancy Meyers The Intern",0
Asif Kapadia Amy 2015 [SEP] Asif Kapadia Amy 2014 2015 2016,1
