pairs,labels
"""432103-B21 HP Smart Array P600/512 Controller"" ""Null"" [SEP] ""271246-001 ML530R G2 Xeon 3.0GHz 1GB"", ""Null"" 1GB Wholesale 271246-001 Price 271246-001""",0
"""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en [SEP] ""Lenovo Gen5 Enterprise Easy Swap - hard drive 1 TB SATA 6Gb/s"" "" Lenovo 6Gb/s 4XB0F28708 Solid State Drives (SSDs) CDWG.com",0
"""Apple - Mac mini Intel Core i5 (1.4GHz) 4GB Memory 500GB Hard Drive White""@en-US [SEP] "" Mac Mini - Core i5 1.4 GHz 4GB 500GB ""@en",1
"""HDD Black 2TB 3.5 SATA 6Gbs 64MB""@es ""Cables Tu tienda online líder con precios más baratos! ""@es [SEP] ""Null"" ""461826-B21 HP 2GB PC5300 (2x1GB) Kit""",0
"""Buy Online | SAMSUNG 850 EVO M.2 250GB SSD MZ-N5E250BW Price in India""@en-US [SEP] ""Samsung SSD 850 EVO 250GB, M.2"" 250GB",1
"""Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam"" ""Product data Logitech webcam webcams (960-001055 5099206061309)"" [SEP] ""Logitech HD Pro Webcam C920 1080p""@en ""▷ Logitech 1080p | OcUK""@en",1
"""Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-19200 2400MHz Dual Channel Kit ""@en 2x8GB | CMK16GX4M2A2400C14 Novatech""@en [SEP] ""Kingston 32GB PC4-19200 288-pin DDR4 SDRAM UDIMM Kit""@en Kit (HX424C15FWK2/32)""@en",0
"""AMD Ryzen Threadripper Eight Core 1900X 4.00GHz (Socket TR4) Processor - Retail""@en ""▷ AMD TR4)… | OcUK""@en [SEP] ""Intel - Core i7-6700K 4.0GHz Quad-Core Processor"" Processor (BX80662I76700K) PCPartPicker Deutschland""",0
"""Corsair Vengeance 8Gb (2x4Gb) DDR3 1600MHz Cas9 SO-DIMM Kit"" Kit | CMSX8GX3M2A1600C9"" [SEP] ""Crucial 8GB Single DDR3L 1600 MT/s (PC3L-12800) SODIMM 204-Pin Laptop Memory (CT102464BF160B)""@en-US ""Printer Parts & Accessories | Laptops Outlet Direct""@en-US",0
"""HP Intel Xeon E5-2603 1.8 GHz - Prijzen ""@NL Tweakers""@NL [SEP] ""Intel Xeon E5-2603 / 1.8 GHz processor""@en, "" Intel processor Series ""@en Overview - CNET""@en",1
"""Corsair 4GB (1x4GB) DDR3 1333 MHz (PC3 10666) Laptop Memory""@en-US ""Blank Media - Page 2 | All Tech Toys""@en-US [SEP] ""Corsair Memory Vengeance Pro Series Silver 16GB DDR3 2133 MHz Dual Channel Desktop""@en Desktop LN51715 - CMY16GX3M2A2133C11 | SCAN UK""@en",0
"""Apple 12.9"" iPad Pro Smart cover MK0L2M/A""@en MK0L2M/A LN72920 - MK0L2ZM/A | SCAN UK""@en [SEP] ""Intel i7 6900K Broadwell Extreme Unlocked CPU/Processor""@en CPU/Processor LN72344 - BX80671I76900K | SCAN UK""@en",0
"""AMD Piledriver FX-6 Six Core 6300 Black Edition 3.50Ghz (Socket AM3+) Processor - Retail ""@en Socket AM3plus | FD6300WMHKBOX Novatech""@en [SEP] ""AMD Piledriver FX-4 Quad Core 4300 3.80Ghz (Socket AM3+) Processor - Retail ""@en Socket AM3plus | FD4300WMHKBOX Novatech""@en",0
"""Null"" ""77000455 AccelePort PCI XEM Host Adapter"" [SEP] ""HPE Enterprise Mainstream - solid state drive 100 GB SATA 6Gb/s"" "" HPE 6Gb/s 691862-B21 Solid State Drives (SSDs) CDW.com",0
"""HP Sleeve for Ultrabook™ (Black) - 35,6 cm (14,1"" )""@en 35 1"" ) HP Store Switzerland""@en 6 (14 [SEP] ""HP Signature Slim Topload, 35,5 cm (14"" )""@de 35 Topload 5 ) - HP Store Deutschland""@de",0
"""Apple Mac mini 2.8GHz Intel Core i5""@es ""Mac Mini Qc I5 2.6ghz/8gb/1tb/iris Graphics - Black Friday 2017 ""@es [SEP] ""HP ProDesk PC 600 G3 con factor de forma reducido (ENERGY STAR)""@es Microtorre 490 STAR) - Black Friday 2017 ""@es",0
"""HP 72 GB 10K rpm FC disk hard drive"" ""Specs HP drive internal drives (238921-B21)"" [SEP] ""DG0300FARVV HP 300-GB 6G 10K 2.5 DP SAS HDD"" ""Null""",0
"""Corsair Memory Vengeance Jet Black 8GB DDR3 PC3-12800 (1600) Dual Channel Desktop""@en Desktop LN41767 - CMZ8GX3M1A1600C10 | SCAN UK""@en [SEP] "" Corsair Vengeance 8GB 2 x 4GB DDR3-1600 PC3-12800 CL9 Dual Channel Desktop Memory Kit""@en Kit CMZ8GX3M2A1600C9 - Micro Center ""@en",0
"""SanDisk Ultra - Premium Edition flash memory card 200 GB microSDXC UH"" "" SanDisk UH SDSDQUAN-200G-A4A Flash Memory Cards CDW.com [SEP] ""Intel Core i5 6600K / 3.5 GHz processor"" "" Intel processor - BX80662I56600K Add-In Processors (CPUs) CDW.com",0
"""Corsair 4GB (1x4GB) DDR3 1333 MHz (PC3 10666) Laptop Memory""@en-US ""Blank Media - Page 2 | All Tech Toys""@en-US [SEP] ""Corsair Memory XMS3 Classic 4GB DDR3 1333 Mhz CAS 9 Dual Channel Desktop""@en Desktop LN27738 - TW3X4G1333C9A | SCAN UK""@en",0
"""Hewlett Packard Enterprise SP/CQ Drive DLT 20/40GB Internal 20GB tape drive"" ""Product data Hewlett drive drives (340769-001)"" [SEP] ""340769-001 HP StorageWorks Internal DLT SCSI"" ""Null""",1
"""Speck FlapTop notebook sleeve"" "" Speck sleeve - 77496-5547 Sleeve/Shuttle Notebook Cases CDW.com [SEP] ""Intel Core i3 6300 / 3.8 GHz processor"" "" Intel processor - BX80662I36300 Add-In Processors (CPUs) CDW.com",0
"""Kingston DataTraveler G4 - USB flash drive 16 GB"" "" Kingston GB DTIG4/16GB Thumb Drives CDWG.com [SEP] ""PENDRIVE 16GB KINGSTON USB 3.0 DATATRAVELER G4""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es",1
"""Samsung 850 EVO 250 GB Internal SSD"" "" Samsung SSD - MZ-N5E250BW Solid State Drives (SSDs) CDW.com [SEP] ""Samsung 850 EVO 500GB MZ-75E500B/EU""@es",0
"""Null"" ""647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM"" [SEP] "" HP Low Power kit memory - 8 GB DIMM 240-pin DDR3 Series ""@en, ""HP 240-pin""@en Prices CNET""@en",1
"""Gigabyte Kaby Lake i7 BRIX S Barebone Mini PC Kit with 2.5"" SATA Bay""@en Bay LN76130 - GB-BKi7HA-7500 | SCAN UK""@en [SEP] ""Gigabyte Tech Realtek ALC255 SFF HDMI LAN SSD""@en SSD (GB-BKI7HA-7500)""@en",1
"""Matrox G550 Low Profile Graphics Card - 32MB""@en 32MB LN44835 G55-MDDE32LPDF | SCAN UK""@en [SEP] ""MATROX G55MDDE32LPDF 32MB Millenium G550 LP PCI-E Video Card with Cable"" ""TSpire.com. MATROX",1
"""Kingston USB 3.1 Type A+C microDuo 3C Flash Drive 32GB""@en 32GB LN65980 - DTDUO3C/32GB | SCAN UK""@en [SEP] ""Kingston 32GB DataTraveler50 USB 3.0 Flash drive DT50/32GB""@en DT50/32GB LN74215 | SCAN UK""@en",0
"""Ballistix Sport - DDR4 8 GB DIMM 288-pin"" "" Ballistix 288-pin BLS8G4D240FSA System Memory (RAM) CDW.com [SEP] ""Samsung - DDR4 8 GB DIMM 288-pin"" "" Samsung 288-pin M393A1G40DB0-CPB System Memory (RAM) CDW.com",0
"""408851-B21 HP 2GB (2x1GB) PC2-5300 SDRAM Kit"", ""Null"" ""New 408851-B21 Kit Wholesale Price 408851-B21"" [SEP] ""Null"", ""397411-B21 HP 2GB (2x1GB) PC2-5300 SDRAM Kit"" ""New 397411-B21 Kit Wholesale Price 397411-B21""",0
"""408851-B21 HP 2GB (2x1GB) PC2-5300 SDRAM Kit"", ""Null"" ""New 408851-B21 Kit Wholesale Price 408851-B21"" [SEP] ""408851-B21 HP 2GB (2x1GB) PC2-5300 SDRAM Kit"", ""Null"" ""New 408851-B21 Kit Wholesale Price 408851-B21""",1
"""ASUS ROG STRIX Z270G Kaby Lake Micro ATX Gaming Motherboard""@en Motherboard LN77242 - GAMING | SCAN UK""@en [SEP] ""OMEN X by HP 17-ap000na Gaming Laptop - GTX 1070""@en ""HP Laptops Store UK""@en",0
"""Asus M5A99X PRO R2.0 AMD 990X (Socket AM3+) DDR3 ATX Motherboard""@en ""▷ Asus Motherb… | OcUK""@en [SEP] ""Intel Core i5-7600K 3.80GHz (Kaby Lake) Socket LGA1151 Processor - Retail""@en ""▷ Intel Proce… | OcUK""@en",0
"""Intel - Core i7-8700K 3.7GHz 6-Core Processor"" Processor (BX80684I78700K) PCPartPicker Australia"" [SEP] ""Gigabyte Brix GB-BKi5HA-7200 Kit - Intel Core i5-7200U Processor""@en-US Processor -Wired Systems Cebu Philippines""@en-US",0
"""Asus GeForce GTX 1070 Ti 8GB Turbo - Prijzen ""@NL Tweakers""@NL [SEP] ""ASUS GeForce GTX 1060 TURBO 6GB GDDR5 Graphics Card ""@en | TURBO-GTX1060-6G Novatech""@en",0
"""ASUS ROG STRIX Z270G Kaby Lake Micro ATX Gaming Motherboard""@en Motherboard LN77242 - GAMING | SCAN UK""@en [SEP] ""Asrock Intel Z270M Extreme4 Kaby Lake Micro ATX Motherboard""@en Motherboard LN77651 - 90-MXB3X0-A0UAYZ | SCAN UK""@en",0
"""WD 10TB Gold Datacenter HDD/Hard Drive WD101KRYZ""@en WD101KRYZ LN75617 | SCAN UK""@en [SEP] ""WD 6TB Gold Datacenter HDD/Hard Drive WD6002FRYZ""@en WD6002FRYZ LN72392 | SCAN UK""@en",0
"""AMD Ryzen 5 1400 Quad-Core Processor with Wraith Stealth 65W cooler ""@en | YD1400BBAEBOX Novatech""@en [SEP] ""AMD Ryzen 5 1400 Box""@es",1
"""GRAFICA TURBO-GTX1070-8G"" TURBO-GTX1070-8G | Tradineur.com"" [SEP] ""Asus TURBO-GTX1080-8G""@es",0
"""417772-B21 HP Xeon 5130 2.0GHz DL140 G3"" ""Null"" [SEP] ""442992-B21 HP Xeon E5335 2.0GHz DL140 G3"" ""Null""",0
"""Matrox G550 Low Profile Graphics Card - 32MB""@en 32MB LN44835 G55-MDDE32LPDF | SCAN UK""@en [SEP] ""Silverstone SST-ECM20 PCIe Low Profile M.2 Expansion Card""@en Card LN68384 | SCAN UK""@en",0
"""Intel Solid-State Drive DC P3600 Series - solid state drive 1.2 TB PCI "" Intel SSDPEDME012T401 Solid State Drives (SSDs) CDWG.com [SEP] ""Gigabyte GV-N1070IXOC-8GD gvn1070ixoc8gd Geforce Gtx 1070 Pciex16 8gb Gddr5 Hdmi Dvi-D Dp Mini Itx Oc""@en Oc for $445.17.""@en",0
"""Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-19200 2400MHz Dual Channel Kit ""@en 2x8GB | CMK16GX4M2A2400C14 Novatech""@en [SEP] ""Corsair Memory Vengeance Jet Black 16GB DDR3 1600 MHz CAS 10 XMP Dual Channel Desktop""@en Desktop LN42525 - CMZ16GX3M2A1600C10 | SCAN UK""@en",0
"""456896-001 HP 400-GB 10K 3.5 DP SAS"", ""Null"" ""New 456896-001 SAS 5 Pack Wholesale Price 456896-001-5Pack"" [SEP] ""Null"", ""508429-001 HP 400-GB 10K 3.5 DP NHP SAS"" Price 508429-001-10Pack"" ""New 508429-001 SAS 10 Pack Wholesale",0
"""Null"" ""300876-B21 BL20PG2 Xeon 2.8GHz 512 1P"" [SEP] ""308724-001 DL360R G3 X2.8GHz 512K 1GB"", ""Null"" Price 308724-001"" 1GB Wholesale 308724-001",0
"""AMD - Threadripper 1900X 3.8GHz 8-Core Processor"" Processor (YD190XA8AEWOF) PCPartPicker"" [SEP] ""AMD Processor, AMD 8C Ryzen Threadripper 1900X 3.8GHz 4.0GHz Turbo 16MB L3 Cache 180W 2667MHz DDR4""@en ""YD190XA8AEWOF - Processor MacConnection""@en",1
"""Kingston 64GB DataTraveler DTSE9G2/64GB Flash Drive USB 3.0 r100MB/s w15MB/s"" [SEP] ""Kingston 16GB DataTraveler DTSE9G2/16GB Flash Drive USB 3.0 r100MB/s w10MB/s""",0
"""Intel Core i5-4590 3.30GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en [SEP] "" Intel Core i7 3770K / 3.5 GHz processor Series ""@en, ""Intel processor""@en Specs - CNET""@en",0
"""488039-B21 HP X5470 3.33GHz ML370 G5"", ""Null"" ""New 488039-B21 G5 Wholesale Price 488039-B21"" [SEP] ""458418-B21 HP E5410 2.33GHz ML370 G5"", ""Null"" ""New 458418-B21 G5 Wholesale Price 458418-B21""",0
"""Sandisk 16GB SDSDB-016G SDHC Secure Digital Card 15MB/s Class 4 Limited"" [SEP] "" SanDisk Standard - flash memory card 16 GB SDHC Series ""@en, ""SanDisk SDHC""@en Overview CNET""@en",1
"""TP-Link 16-Port Gigabit Ethernet Switch (TL-SG1016)""@en-US ""Routers - Page 4 | Laptops Outlet Direct""@en-US [SEP] ""Olympus Stylus Tough TG-Tracker Action Camera (Green) ""@en Aden "" Olympus | Digital SLR Cameras Toronto Canada Store",0
"""HyperX FURY - DDR4 16 GB: 2 x 8 GB DIMM 288-pin"" "" HyperX 288-pin HX421C14FB2K2/16 System Memory (RAM) CDW.com [SEP] ""708641-B21 HP 16GB (1x16GB) SDRAM DIMM"" ""Null""",0
"""Gigabyte GeForce GTX 1070 Mini ITX OC - graphics card GF 8 GB"" "" Gigabyte GB GV-N1070IXOC-8GD Video Cards CDWG.com [SEP] ""GIGABYTE GeForce GTX 1060 1771 MHz 3GB 8008 GDDR5 PCI-E 3.0 DVI/HDMI/3XDP Mini-ITX Video Card"" ""Gigabyte Card - NCIX""",0
"""ASUS Xonar Essence STX II PCI Express Premium Sound Card 7.1 Channel""@en Channel LN60464 - 90YA00NN-M0UA00 | SCAN UK""@en [SEP] ""Lenovo ThinkServer RD350 - rack-mountable Xeon E5-2609V4 1.7 GHz 16 GB "" Lenovo 70QK000WUX x86 Based Servers CDWG.com",0
"""MSI GAMING Z170I PRO AC Skylake WiFi Mini ITX Motherboard""@en Motherboard LN67102 - | SCAN UK""@en [SEP] ""MSI - Z170I GAMING PRO AC Mini ITX LGA1151 Motherboard"" Motherboard (Z170I AC) PCPartPicker""",1
"""Gigabyte AMD Radeon RX 580 4GB GAMING Graphics Card""@en Card LN80145 - GV-RX580GAMING-4GD | SCAN UK""@en [SEP] ""Gigabyte Radeon RX 550 Gaming OC 2048MB GDDR5 PCI-Express Graphics Card""@en ""▷ Gigabyte Gr… | OcUK""@en",0
"""Null"" ""495942-B21 HP E5506 2.13GHz ML370 G6"" [SEP] ""583383-B21 HP Xeon E5506 2.13GHz DL170h G6"" ""Null""",0
"""Intel Core i5-4460 3.2Ghz Box""@es Box |PcComponentes ""@es [SEP] ""Intel - Core i5-4460 3.2GHz Quad-Core Processor"" Processor (BX80646I54460) PCPartPicker""",1
"""Samsung SSD 840 EVO 1 To""@vi | Net-Développements.com - vi""@vi [SEP] ""Samsung SSD 840 EVO 1""@id | Net-Développements.com - id""@id",1
"""HyperX Fury 64Go 2133 MHz (4x16)"" [SEP] ""4GB DDR4 2133 MT/S (PC4-2133)"" (PC4-2133) | Tradineur.com""",0
"""533995-B22 HP Xeon X3220 2.4GHz DL120 G5"" ""Null"" [SEP] ""HP LaserJet Enterprise 700 Color MPF M775z+""@nl "" Printers - HP Store Netherlands""@nl",0
"""PNY Elite Performance 64GB Flash Memory High Speed SDXC Class 10 UHS-I (P-SDX64U395-GE)""@en-US ""Computer Accessories & Peripherals - Page 11 | 5 Free Hosting""@en-US [SEP] ""PNY Elite Performance 64 GB SDXC""@en SDXC | ibSupply.com""@en",1
"""397409-B21 HP 1GB (2x512MB) PC2-5300 SDRAM"", ""Null"" ""New 397409-B21 SDRAM Kit Wholesale Price 397409-B21"" [SEP] ""397409-B21 HP 1GB (2x512MB) PC2-5300 SDRAM"", ""Null"" ""New 397409-B21 SDRAM Kit Wholesale Price 397409-B21""",1
"""Null"" ""495942-B21 HP E5506 2.13GHz ML370 G6"" [SEP] ""356820-CT1 DL585 (4P) OPT 848 2.2GHz"", ""Null"" 2.2GHz Wholesale 356820-CT1 Price 356820-CT1""",0
"""HyperX FURY - DDR4 4 GB DIMM 288-pin"" "" HyperX 288-pin HX426C15FB/4 System Memory (RAM) CDWG.com [SEP] ""Crucial 4GB PC3-12800 204-pin DDR3 SDRAM SODIMM""@en SODIMM (CT51264BF160B)""@en",0
"""AMD Ryzen 5 Six Core 1600 3.60GHz (Socket AM4) Processor - Retail""@en ""▷ AMD R… | OcUK""@en [SEP] ""AMD Ryzen 5 Quad Core 1500X 3.70GHz (Socket AM4) Processor - Retail""@en ""▷ AMD -… | OcUK""@en",0
"""157766-B21 HP 50-GB Internal Tape Drive"" ""Null"" [SEP] ""388504-B21 HP Storageworks Internal"" ""Null""",0
"""Corsair Memory 4GB DDR3 SO-DIMM PC3-8500 (1066) Dual Channel Laptop""@en Laptop LN26795 - CM3X4GSD1066 | SCAN UK""@en [SEP] ""Corsair Vengeance - DDR3 8 GB : 2 x 4 SO-DIMM 204-pin"" "" Corsair 204-pin CMSX8GX3M2A1600C9 System Memory (RAM) CDW.com",0
"""AMD Ryzen Threadripper Eight Core 1900X 4.00GHz (Socket TR4) Processor - Retail""@en ""▷ AMD TR4)… | OcUK""@en [SEP] ""AMD Piledriver FX-8 Eight Core 8350 Black Edition 4.00GHz (Socket AM3+) Processor - Retail""@en ""▷ AMD (S… | OcUK""@en",0
"""154457-B21 HP Wide Ultra3 SCSI Adapter"", ""Null"" Price 154457-B21"" Adapter Wholesale 154457-B21 [SEP] ""154457-B21 HP Wide Ultra3 SCSI Adapter"", ""Null"" Price 154457-B21"" Adapter Wholesale 154457-B21",1
"""Intel Giabit CT Desktop PCI Express Network Adapter"" "" Intel Adapter - EXPI9301CT Ethernet Adapters CDW.com [SEP] ""Micron 1100 - solid state drive 512 GB SATA 6Gb/s"" "" Micron 6Gb/s MTFDDAK512TBN-1AR1ZABYY Solid State Drives (SSDs) CDW.com",0
"""647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM"", ""Null"" ""New 647909-B21 UDIMM Wholesale Price 647909-B21"" [SEP] ""Corsair Vengeance - DDR3 8 GB : 2 x 4 SO-DIMM 204-pin"" "" Corsair 204-pin CMSX8GX3M2A1600C9 System Memory (RAM) CDW.com",0
"""Western Digital WDS120G1G0A 120gb Green Sata Ssd 2.5in 7mm Cased""@en Cased for $52.10.""@en [SEP] ""WD 120GB Green 2.5"" Solid State Drive/SSD WDS120G1G0A""@en WDS120G1G0A LN75746 | SCAN UK""@en",1
"""533995-B22 HP Xeon X3220 2.4GHz DL120 G5"" ""Null"" [SEP] ""EF0600FARNA HP G8 G9 600-GB 6G 15K 3.5 SAS SC"", ""Null"" Price EF0600FARNA-2Pack"" ""New EF0600FARNA SC 2 Pack Wholesale",0
"""Speck FlapTop notebook sleeve"" "" Speck sleeve - 77496-5547 Sleeve/Shuttle Notebook Cases CDW.com [SEP] ""Lenovo notebook sleeve"" "" Lenovo sleeve - 4X40N18009 Sleeve/Shuttle Notebook Cases CDW.com",0
"""Kingston USB 3.1 Type A+C microDuo 3C Flash Drive 32GB""@en 32GB LN65980 - DTDUO3C/32GB | SCAN UK""@en [SEP] ""Kingston 32GB DataTraveler microDuo 3C USB 3.1 Type-C Flash Drive""@en (DTDUO3C/32GB)""@en",1
"""Switch TP-Link 5 Portas 10/100Mbps""@pt 10/100Mbps (TL-SF1005D) - PCDIGA""@pt [SEP] ""TP-LINK TL-SF1008D 8-Port 10/100Mbps Desktop Switch - switch 8 ports"" "" TP-LINK ports Fixed (Managed) Switches CDW.com",0
"""ASUS Xonar Essence STX II PCI Express Premium Sound Card 7.1 Channel""@en Channel LN60464 - 90YA00NN-M0UA00 | SCAN UK""@en [SEP] ""1 Port PCI Express 10G SFP+ Network Adapter Card from StarTech.com""@en StarTech.com LN71270 - PEX10000SFP | SCAN UK""@en",0
"""Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (8GB RAM 128 GB SSD) MMGF2"" ""Laptops | Computers Authority"" [SEP] ""Microsoft Surface Pro - 12.3"" Core i5 7300U 8 GB RAM 256 SSD""@en 2 OETC Consortium Store""@en",0
"""Samsung 1TB SSD 840 EVO SATA 6Gb/s Basic - (MZ-7TE1T0BW)""@en ""▷ Samsung (MZ-7TE1T0BW) | OcUK""@en [SEP] ""Samsung 850 Evo 1TB SSD""@es",0
"""Western Digital WD10EFRX 1TB SATA Desktop Red 64MB Cache Bare Drive 3.5"" Internal Hard SATA/600 Buffer"" [SEP] ""WD Red 1TB 5400rpm SATA 6Gb/s 64MB Cache HDD OEM (WD10EFRX)""@en ""▷ WD (WD10EFRX) | OcUK""@en",1
"""Gigabyte GV-N1070IXOC-8GD gvn1070ixoc8gd Geforce Gtx 1070 Pciex16 8gb Gddr5 Hdmi Dvi-D Dp Mini Itx Oc""@en Oc for $445.17.""@en [SEP] ""Palit NVIDIA GeForce GTX 1070 8GB JetStream Graphics Card""@en Card LN73336 - NE51070015P2-1041J | SCAN UK""@en",0
"""Transcend 64GB MicroSDXC Class10 UHS-1 Memory Card with Adapter 60 MB/s (TS64GUSDU1)""@en-US ""Accessories - Page 438 | Roaming Free Sims""@en-US [SEP] ""Transcend 64GB SDXC Class 10 Flash Memory Card Up to 30MB/s (TS64GSDXC10)"" ""Digital Camera Accessories | All Tech Toys""",0
"""488039-B21 HP X5470 3.33GHz ML370 G5"", ""Null"" ""New 488039-B21 G5 Wholesale Price 488039-B21"" [SEP] ""349237-B21 HP 80-GB 1.5G 7.2K 3.5 SATA HDD""",0
"""Intel Core i7-7700K, 4x 4.20GHz, boxed without cooler"" 4.20GHz i7-7700K [SEP] ""Intel Core i5-7500 Box""@es",0
"""Seagate Desktop 2TB SATA III 3.5"" Hard Drive"" 64MB - ST2000DM001 | CCL Computers"" Drive 7200RPMrpm [SEP] ""HPE Smart Array P420/2GB with FBWC - storage controller (RAID) SATA 6Gb/s"" "" HPE 6Gb/s 631671-B21 RAID Controllers CDW.com",0
"""AMD Ryzen Threadripper 1950X Box""@es [SEP] ""AMD FX8320E Processor - 8 Core""@en Core LN59569 FD832EWMHKBOX | SCAN UK""@en",0
"""Asus PCE-AC55BT Dual-Band Wireless-AC1200 Bluetooth 4.0 PCI-E Adapter""@en ""▷ Asus PCI-… | OcUK""@en [SEP] ""Asus PCE-AC51 Wireless-AC750 Dual-band PCI-E Adapter""@en ""▷ Asus Adapter | OcUK""@en",0
"""MSI GAMING Z170I PRO AC Skylake WiFi Mini ITX Motherboard""@en Motherboard LN67102 - | SCAN UK""@en [SEP] ""Gigabyte Z170N Gaming 5 Mini ITX Motherboard""@en Motherboard LN68762 - GA-Z170N-Gaming | SCAN UK""@en",0
"""Kingston 32GB DataTraveler 100 G3 USB 3.0 Flash Drive""@en Drive (DT100G3/32GB)""@en [SEP] ""Kingston Technology DataTraveler 100 Generation 3 32GB USB 3""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es",1
"""PENDRIVE 16GB KINGSTON USB 3.0 DATATRAVELER G4""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es [SEP] ""Kingston 128GB DataTraveler SE9 G2 USB 3.0 Flash Drive""@en Drive LN78759 - DTSE9G2/128GB | SCAN UK""@en",0
"""Intel Giabit CT Desktop PCI Express Network Adapter"" "" Intel Adapter - EXPI9301CT Ethernet Adapters CDW.com [SEP] ""3D Systems CubePro Trio - 3D printer"" "" printer 401735 Printers CDWG.com",0
"""667805-B21 HP Intel Xeon E5-2603 1.8GHz BL460c G8"", ""Null"" Price 667805-B21"" ""New 667805-B21 G8 Wholesale [SEP] ""X143K Dell 146-GB 10K 2.5 SP SAS w/F830C"", ""Null"" ""New X143K w/F830C 10 Pack Wholesale Price X143K-10Pack""",0
"""Intel Pentium G4560 Kaby Lake Desktop Processor/CPU""@en Processor/CPU LN76888 - BX80677G4560 | SCAN UK""@en [SEP] ""Intel Core i3-7350K 4.20GHz (Kaby Lake) Socket LGA1151 Processor - Retail""@en ""▷ Intel Proce… | OcUK""@en",0
"""Apple 12.9"" iPad Pro Smart cover MK0L2M/A""@en MK0L2M/A LN72920 - MK0L2ZM/A | SCAN UK""@en [SEP] ""Apple Smart Cover for 10.5"" iPad Pro, Flamingo""@en Flamingo (MQ4U2ZM/A)""@en Pro",0
"""120Gb Samsung 840 Series S-ATA Solid State 2.5In Drive"" Drive | MZ-7TD120BW"" [SEP] ""120Gb Samsung 750 EVO Series S-ATA3 Solid State 2.5In Drive"" Drive | SSD-MZ-750120BW""",0
"""HP 358348-B21 ADJ 1GB 184p PC2700 CL2.5 18c 128x4 Registered ECC DDR DIMM T027"" [SEP] ""331561-041 HP 512MB DDR RAM PC2700"", ""Null"" ""New 331561-041 PC2700 Wholesale Price 331561-041""",0
"""Lenovo - solid state drive 180 GB M.2 Card"" "" Lenovo Card 4XB0H30209 Solid State Drives (SSDs) CDW.com [SEP] ""Lenovo ThinkPad - solid state drive 512 GB PCI Express 3.0 x4 (NVMe)"" "" Lenovo (NVMe) 4XB0K48502 Solid State Drives (SSDs) CDW.com",0
"""BenQ RL2455HM 24"" 1920x1080 TN Widescreen LED Monitor - Black/Red""@en ""▷ BenQ Blac… | OcUK""@en [SEP] ""Samsung S24D330H 24"" 1920x1080 TN Widescreen LCD Monitor - Black""@en ""▷ Samsung B… | OcUK""@en",0
"""Gigabyte Intel Z370M D3H Coffee Lake Micro ATX Motherboard""@en Motherboard LN84639 | SCAN UK""@en [SEP] ""Gigabyte Z270M D3H Kaby Lake CrossFire Micro ATX Motherboard""@en Motherboard LN77129 - GA-Z270M-D3H | SCAN UK""@en",0
"""370780-001 HP 512MB DDR Registered ECC PC-2700 333Mhz 1Rx4 Memory"" [SEP] ""370780-001 HP 512MB DDR RAM PC2700"" ""Null""",1
"""Corsair Vengeance White LED 32GB DDR4 3000 Memory Kit 4x 8GB""@en 8GB LN73381 - CMU32GX4M4C3000C15 | SCAN UK""@en [SEP] ""Corsair Vengeance White LED 16GB DDR4 3000 Memory Kit 2x 8GB""@en 8GB LN73398 - CMU16GX4M2C3000C15 | SCAN UK""@en",0
"""Intel Processor, Core i7-7700K""@en i7-7700K (BX80677I77700K)""@en Processor [SEP] ""Intel Core i7-7700K Box""@es",1
"""Kingston 64GB DataTraveler DTSE9G2/64GB Flash Drive USB 3.0 r100MB/s w15MB/s"" [SEP] ""128 GB - USB3.0 DataTraveler 100 G3""@en, "" 128 G3 ""@en",0
"""Asus PCE-AC55BT Dual-Band Wireless-AC1200 Bluetooth 4.0 PCI-E Adapter""@en ""▷ Asus PCI-… | OcUK""@en [SEP] ""Asus PCE-AC55BT IEEE 802.11ac Bluetooth 4.0 - Wi-Fi/Bluetooth Combo Adapter for Server ""@en | 90IG02Q0-MM0010 Novatech""@en",1
"""Hewlett Packard Enterprise ProLiant BL40p Intel® Xeon™ Processor 2.20 GHz 2M 512M 1P server"" ""Product data Hewlett server servers (345628-B21)"" [SEP] ""345628-B21 BL40P (1) X2.2GHz 2MB Server"" ""Null""",1
"""Apple - iPad mini 4 Wi-Fi 128GB Space Gray""@en-US [SEP] ""SanDisk - Ultra 128GB USB 3.0 Flash Drive Black""@en-US",0
