pairs,labels
9025 Wilshire Blvd La Gondola Kosher Restaurant and Catering (310) 247-1239 [SEP] 90211 6325 Wilshire Blvd Project Taco,0
9500 Wilshire Blvd Cut (310) 276-8500 [SEP] 90212 5515 Wilshire Blvd El Diner,0
9500 Wilshire Blvd Cut (310) 276-8500 [SEP] 90212 6355 Wilshire Blvd Genki Grill,0
"""359 E 1st St  Los Angeles"" Toshi Sushi [SEP] (213) 680-4166 90012 343 E 1st St",0
"""359 E 1st St  Los Angeles"" Toshi Sushi [SEP] (213) 680-4166 90012 347 E 2nd St",0
1847 N Cahuenga Blvd Solar de Cahuenga (323) 467-7510 [SEP] 90028 1835 N Cahuenga Blvd Madera Kitchen,0
"""700 S Grand Ave  Los Angeles"" Bottega Louie [SEP] (213) 802-1470 90017 700 S Grand Ave",1
9015 W Sunset Blvd Rainbow Bar & Grill (310) 278-4232 [SEP] 90069 2852 W Sunset Blvd Ohana Pok Co,0
321 N Robertson Blvd Petrossian Cafe (310) 271-6300 [SEP] 90048 310 S Robertson Blvd Pizzeria Il Fico,0
14120 Ventura Blvd Jinky's Cafe (818) 981-2250 [SEP] 91423 11616 Ventura Blvd Cocina Condesa,0
8826 Melrose Avenue Craig's (310) 276-1900 [SEP] 90069 5156 Melrose Ave Nue Studio & Cafe,0
14611 Ventura Blvd Clay Oven Indian Cuisine (818) 995-1777 [SEP] 91403 11616 Ventura Blvd Cocina Condesa,0
9461 S Santa Monica Blvd Ice Cream Lab (310) 795-6505 [SEP] 90210 12201 Santa Monica Blvd Quicksand,0
6922 Hollywood Blvd Hooters (323) 962-3373 [SEP] 90028 5103 Hollywood Blvd Fukurou Ramen,0
7985 Santa Monica Blvd French Quarter Market Place (323) 654-0898 [SEP] 90046 7253 Santa Monica Blvd Foodlab,0
12655 Ventura Blvd Jerry's Famous Deli (818) 980-4245 [SEP] 91604 11616 Ventura Blvd Cocina Condesa,0
"""3002 W 7th St  Los Angeles"" OB Bear [SEP] (213) 480-4910 90005 3002 W 7th St",1
9200 W Sunset Blvd BOA Steakhouse (310) 278-2050 [SEP] 90069 2141 W Sunset Blvd Mohawk Bend,0
9200 W Sunset Blvd BOA Steakhouse (310) 278-2050 [SEP] 90069 7300 Sunset Blvd The Carving Board,0
9200 W Sunset Blvd BOA Steakhouse (310) 278-2050 [SEP] 90069 7554 W Sunset Blvd Vintage Enoteca,0
9200 W Sunset Blvd BOA Steakhouse (310) 278-2050 [SEP] 90069 3508 W Sunset Blvd El Cochinito Restaurant,0
9200 W Sunset Blvd BOA Steakhouse (310) 278-2050 [SEP] 90069 1261 W Sunset Blvd Guisados,0
8653 W Sunset Blvd Cravings (310) 652-6103 [SEP] 90069 2943 W Sunset Blvd Local,0
8653 W Sunset Blvd Cravings (310) 652-6103 [SEP] 90069 3322 W Sunset Blvd Night + Market Song,0
8575 Santa Monica Blvd Kitchen 24 Not Available [SEP] 90069 5101 Santa Monica Blvd Spicy BBQ Restaurant,0
5936 W Sunset Blvd Delancey Bar and Pizzeria (323) 469-2100 [SEP] 90028 2939 W Sunset Blvd Takumas Burgers,0
5936 W Sunset Blvd Delancey Bar and Pizzeria (323) 469-2100 [SEP] 90028 2852 Sunset Blvd Sopressata At Black Hogg,0
8171 W Sunset Blvd Bar Marmont (323) 650-0575 [SEP] 90069 3508 W Sunset Blvd El Cochinito Restaurant,0
8654 W Sunset Blvd Le Petit Four (310) 652-3863 [SEP] 90069 2852 W Sunset Blvd Ohana Pok Co,0
1562 N Cahuenga Blvd Big Wangs (323) 469-2449 [SEP] 90028 1602 N Cahuenga Blvd Saint Felix,0
8430 W Sunset Blvd Foundation Room (323) 845-5100 [SEP] 90069 6660 W Sunset BlvdUnit P Luv2Eat Thai Bistro,0
"""8738 W 3rd St  Los Angeles"" Jack n' Jill's Too [SEP] (310) 858-4900 90048 8738 W 3rd St",1
9113 W Olympic Blvd Dr. Sandwich (310) 278-7777 [SEP] 90212 5300 W Olympic Blvd El Chato Taco Truck,0
9113 W Olympic Blvd Dr. Sandwich (310) 278-7777 [SEP] 90212 3132 W Olympic Blvd Hong Galbi,0
3115 Washington Blvd Akbar Cuisine of India (310) 574-0666 [SEP] 90292 4566 W Washington Blvd Ondal 2,0
6001 Washington Blvd Brunello Trattoria (310) 280-3856 [SEP] 90232 12517 W Washington Blvd Hatchet Hall,0
8371 Sunset Blvd Saddle Ranch Chop House (323) 656-2007 [SEP] 90069 3827 W Sunset Blvd Berlin Currywurst,0
9317 Slauson Ave Rio's Pizza (562) 949-2324 [SEP] 90660 2524 W Slauson Ave Freds Downhome Burgers,0
9317 Slauson Ave Rio's Pizza (562) 949-2324 [SEP] 90660 4454 W Slauson Ave Orleans and York Deli,0
1585 W Main St Domino's (608) 825-3200 [SEP] 53590 11 W Main St Fibs Fine Italian Beef & Sausage,0
1585 W Main St Domino's (608) 825-3200 [SEP] 53590 554 W Main St Echo Tap & Grill,0
1585 W Main St Domino's (608) 825-3200 [SEP] 53590 7 W Main St Brocach,0
2952 Fish Hatchery Rd Schneid's Sports Bar & Grill (608) 271-3644 [SEP] 53713 3044 Fish Hatchery Rd Teriyaki Sushi Express,0
"""1019 Williamson St  Madison"" Nature's Bakery Cooperative [SEP] (608) 257-3649 53703 20 W Mifflin St",0
"""1019 Williamson St  Madison"" Nature's Bakery Cooperative [SEP] (608) 257-3649 53703 831 E Johnson StSte 4",0
"""211 King St  Madison"" Natt Spil [SEP] Not Available 53703 211 King St",1
3040 Cahill Main Casa Del Sol (608) 663-8818 [SEP] 53711 3040 Cahill Main Casa Del Sol,1
"""6405 Mineral Pt Rd  Madison"" Otto's Restaurant & Bar [SEP] (608) 274-4044 53705 6405 Mineral Point Rd",1
"""449 State St Ste 2G  Madison"" Wasabi Japanese Restaurant [SEP] (608) 255-5020 53703 944 Williamson St",0
6220 Nesbitt Rd Ste B Pancake Cafe (608) 204-7040 [SEP] 53719 724 S Gammon Rd Pancake Cafe,1
"""117 Martin Luther King Blvd  Madison"" Dlux [SEP] (608) 467-3130 53703 111 Martin Luther King Jr Blvd",0
"""517 State St.  Madison"" Five Guys Burgers and Fries [SEP] (608) 255-2520 53703 319 W Gorham St",0
"""20 W. Mifflin  Madison"" Cooper's Tavern [SEP] (608) 256-1600 53703 319 N Henry St",0
"""1849 Northport Dr  Madison"" Benvenuto's Italian Grill [SEP] (608) 241-1144 53704 Crowne Plaza Madison4402 E Washington Ave",0
"""2601 West Beltline Highway  Madison"" Bonfyre American Grille [SEP] (608) 273-3973 53713 1821 S Park St",0
"""2601 West Beltline Highway  Madison"" Bonfyre American Grille [SEP] (608) 273-3973 53713 2601 W Beltline Hwy",1
"""600 Williamson St  Madison"" Wah Kee Chinese Noodle Restaurant [SEP] (608) 255-5580 53703 151 W Gorham St",0
7464 Hubbard Ave Louisianne's Etc (608) 831-1929 [SEP] 53562 7508 Hubbard Ave The Village Green,0
"""313 State St  Madison"" Pizza DI Roma [SEP] (608) 268-0900 53703 1054 Williamson St",0
"""313 State St  Madison"" Pizza DI Roma [SEP] (608) 268-0900 53703 313 State St",1
121 E Main St La Tolteca (608) 834-6142 [SEP] 53590 239 E Main St Atlantis Taverna,0
675 Park Ave Appletree Family Restaurant (920) 623-4518 [SEP] 53925 345 Park Ave Uncle Gussys,0
"""3717 S Dutch Mill Rd  Madison"" Toby's Supper Club [SEP] (608) 222-6913 53718 3717 S Dutch Mill Rd",1
2701 Century Harbor Rd. Captain Bill's (608) 831-7327 [SEP] 53562 2701 Century Harbor Rd Captain Bills,1
"""831 E Johnson St  Madison"" Sophia's Bakery & Cafe [SEP] (608) 259-1506 53703 524 E Wilson St",0
"""831 E Johnson St  Madison"" Sophia's Bakery & Cafe [SEP] (608) 259-1506 53703 114 E Main St",0
"""944 Williamson St  Madison"" Bahn Thai Restaurant [SEP] (608) 256-0202 53703 316 State St",0
"""944 Williamson St  Madison"" Bahn Thai Restaurant [SEP] (608) 256-0202 53703 744 Williamson St",0
"""944 Williamson St  Madison"" Bahn Thai Restaurant [SEP] (608) 256-0202 53703 401 E Washington Ave",0
"""515 S Park St  Madison"" La Hacienda Restaurant [SEP] (608) 255-8227 53715 532 S Park St",0
300 S Main St Tuvalu Coffeehouse & Gallery (608) 845-6800 [SEP] 53593 1200 Main St WingBucket,0
300 S Main St Tuvalu Coffeehouse & Gallery (608) 845-6800 [SEP] 53593 3600 Main St Cold Beer Company,0
300 S Main St Tuvalu Coffeehouse & Gallery (608) 845-6800 [SEP] 53593 600 W Verona Ave Jordandal Cookhouse,0
6522 Monona Dr Red Robin Gourmet Burgers (608) 223-1390 [SEP] 53716 6005 Monona Dr La Rosita Latina Grocery Store,0
"""4002 E Washington Ave  MADISON"" Arby's [SEP] (608) 240-4427 53704 4512 E Washington Ave",0
218 S. Main St 1855 Saloon & Grill (608) 839-3700 [SEP] 53527 218 S. Main Street 1855 Saloon and Grill,1
"""2010 S Park St  Madison"" El Pastor [SEP] (608) 280-8898 53713 2010 S Park St",1
"""114 State St  Madison"" Michelangelo's Coffee House [SEP] (608) 251-5299 53703 505 State St",0
6312 Metropolitan Ln Bourbon Street Grille (608) 222-4410 [SEP] 53713 1821 S Park St Sol Azteca Fusion Grill,0
"""2810 E Washington Ave  Madison"" Peoples Bakery [SEP] (608) 245-0404 53704 4863 Hayes Rd",0
119 W Main St Borland's (608) 424-3013 [SEP] 53508 509 W Main St M-N-Ms Coffeehouse,0
119 W Main St Borland's (608) 424-3013 [SEP] 53508 7 W Main St Brocach,0
"""721 N High Point Rd  Madison"" New Seoul Korean Restaurant [SEP] (608) 829-3331 53717 721 N High Point Rd",1
"""1017 S Park St  Madison"" Asian Sweet Bakery [SEP] (608) 665-3988 53715 1017 S Park St",1
238 E Main St Eddie's Alehouse & Eatery (608) 825-1515 [SEP] 53590 123 E Main St Argus,0
"""410 E Wilson St  Madison"" Plaka Taverna [SEP] (608) 251-4455 53703 627 W Main St",0
407 W Main St Aztlan Mexican Grill (608) 437-7600 [SEP] 53572 509 W Main St M-N-Ms Coffeehouse,0
1010 Enterprise Dr Draft House Bar & Restaurant (608) 848-3158 [SEP] 53593 950 Kimball Ln Grays Tied House,0
"""5401 W Beltline Hwy  Madison"" Copper Top Restaurant [SEP] (608) 271-4588 53711 2951 Triverton Pike",0
"""319 N Henry St  Madison"" Plaza Tavern & Grill [SEP] (608) 255-6592 53703 131 E Mifflin St",0
"""2500 University Ave  Madison"" Lombardino's Restaurant [SEP] (608) 238-1922 53705 540 University Ave",0
710 W Main St Sir Hobo's (608) 837-1044 [SEP] 53590 117 W Main St Shamrock Bar & Grille,0
6544 Monona Dr Buffalo Wild Wings (608) 237-8686 [SEP] 53716 4556 Monona Dr Rocky Rococo Pan Style Pizza,0
6413 University Ave. Sonic Drive-in (608) 831-2633 [SEP] 53562 604 E University Ave The Taco Bros,0
6413 University Ave. Sonic Drive-in (608) 831-2633 [SEP] 53562 789 University Avenue Buffalo Wild Wings,0
6413 University Ave. Sonic Drive-in (608) 831-2633 [SEP] 53562 3256 University Ave Pancheros Mexican Grill,0
117 S Main St Blue Moon (920) 648-3405 [SEP] 53551 117 W Main St Shamrock Bar & Grille,0
"""3555 E Washington Ave  Madison"" Pedro's Mexican Restaurante [SEP] (608) 241-8110 53704 1201 N Sherman Ave",0
"""3555 E Washington Ave  Madison"" Pedro's Mexican Restaurante [SEP] (608) 241-8110 53704 4718 E Towne Blvd",0
"""3555 E Washington Ave  Madison"" Pedro's Mexican Restaurante [SEP] (608) 241-8110 53704 3715 E Washington Ave",0
2980 Cahill Main Great Dane Pub & Brewing (608) 442-9000 [SEP] 53711 3040 Cahill Main Casa Del Sol,0
"""122 State St  Madison"" The Fountain [SEP] (608) 250-1998 53703 122 State St",1
"""827 Johnson St  Madison"" Spot [SEP] (608) 251-7768 53703 827 E Johnson St",1
114 N Main St Firefly Coffeehouse (608) 835-6238 [SEP] 53575 3014 Main St Monkey King Noodle Co.,0
101 W Main St Glass Nickel Pizza Co (608) 834-9919 [SEP] 53590 1301 Main St Ravenna Urban Italian Restaurant,0
6637 University Ave Scott's Pastry Shoppe Incorporated (608) 836-7333 [SEP] 53562 1401 University Ave QQ Express,0
608 W Verona Ave Ste A Monte's Grill & Pub (608) 845-9669 [SEP] 53593 608A W Verona Ave Montes Grill & Pub,1
"""1 W Dayton St  Madison"" Dayton Street Grille [SEP] (608) 294-3031 53703 529 University Ave",0
"""1 W Dayton St  Madison"" Dayton Street Grille [SEP] (608) 294-3031 53703 319 W Gorham St",0
"""7345 Mineral Point Rd  Madison"" Bonefish Grill [SEP] (608) 827-5720 53711 7345 Mineral Point Rd",1
"""515 State St  Madison"" Mia Za's Italian Cafe [SEP] (608) 250-1806 53703 625 State St",0
"""2540 University Ave  Madison"" Oliver's Public House [SEP] (608) 819-8555 53705 2540 University Ave",1
"""636 State St  Madison"" City Bar [SEP] (608) 250-2489 53703 636 State St",1
"""1805 Monroe St  Madison"" Pizza Brutta [SEP] (608) 257-2120 53711 1614 Monroe St",0
"""1351 Williamson St  Madison"" Willalby's Cafe [SEP] (608) 259-9032 53703 1351 Williamson St",1
"""707 N High Point Rd  Madison"" Swagat Restaurant [SEP] (608) 836-9399 53717 1265 John Q Hammons Rd",0
"""707 N High Point Rd  Madison"" Swagat Restaurant [SEP] (608) 836-9399 53717 7017 Mineral Point Rd",0
"""2098 Atwood Ave  Madison"" Lao Laan Xang Restaurant [SEP] (608) 819-0140 53704 2702 Shopko Dr",0
"""701 E Washington Ave Ste 104  Madison"" Brass Ring [SEP] (608) 256-9359 53703 701 E Washington Ave",1
"""418 State St  Madison"" Fair Trade Coffee House [SEP] (608) 268-0477 53703 558 State St",0
1965 Barber Dr Halverson's Supper Club (608) 873-3001 [SEP] 53589 1965 Barber Dr Halversons Supper Club,1
"""319 West Gorham St  Madison"" Chaser's Bar & Grille [SEP] (608) 512-0501 53703 240 W Gilman StFl 2",0
2451 W Broadway World Buffet (608) 222-2962 [SEP] 53713 65 W Broadway Saleya,0
"""1221 Ann St  Madison"" Parkway Family Restaurant [SEP] (608) 255-2355 53713 1221 Ann St",1
"""225 King St  Madison"" Restaurant Muramoto [SEP] (608) 259-1040 53703 226 State St",0
6815 University Avenue Middleton Sport Bowl (608) 831-5238 [SEP] 53562 2862 University Ave La Brioche True Food,0
6815 University Avenue Middleton Sport Bowl (608) 831-5238 [SEP] 53562 2540 University Ave Olivers Public House,0
6815 University Avenue Middleton Sport Bowl (608) 831-5238 [SEP] 53562 604 University Ave The Taco Shop,0
6815 University Avenue Middleton Sport Bowl (608) 831-5238 [SEP] 53562 2741 University Ave Qdoba Mexican Grill,0
"""Mineral Point Rd  Madison"" Jason's Deli [SEP] (608) 827-7780 53717 6608 Mineral Point Rd",0
"""419 State St  Madison"" Palmyra Mediterranean Grill [SEP] Not Available 53703 419 State St",1
"""419 State St  Madison"" Palmyra Mediterranean Grill [SEP] Not Available 53703 852 Williamson St",0
"""505 State St  Madison"" Osaka House [SEP] (608) 819-8855 53703 908 E Johnson St",0
207 Milwaukee Ave E Beauty & The Bean (920) 563-4938 [SEP] 53538 4914 N Milwaukee Ave Gale Street Inn,0
207 Milwaukee Ave E Beauty & The Bean (920) 563-4938 [SEP] 53538 2732 N Milwaukee Ave The Harding Tavern,0
"""1 South Pinckney Street  Madison"" L'Etoile Restaurant [SEP] (608) 251-0500 53703 380 W Washington Ave",0
"""117 W Main St  Madison"" Shamrock Bar [SEP] (608) 255-5029 53703 117 W Main St",1
4503 Monona Dr Rossi's (608) 222-5115 [SEP] 53716 4544 Monona Dr El Bolillo Bakery,0
4503 Monona Dr Rossi's (608) 222-5115 [SEP] 53716 5805 Monona Dr Silver Eagle Bar & Grill,0
111 W Main St Mojo's Sports Pub & Grill (608) 849-6656 [SEP] 53597 1008 Quinn Dr Luckys Bar & Grille,0
"""5956 Executive Drive  Madison"" Funk's Pub [SEP] (608) 442-9500 53719 5956 Executive DrSte 101",1
"""1304 E Washington Ave  Madison"" Baldwin Street Grille [SEP] (608) 442-8400 53703 305 State St",0
"""123 E. Main St.  Madison"" Argus Bar Grille [SEP] (608) 256-4141 53703 852 Williamson St",0
"""380 W Washington Ave  Madison"" Maharani Indian Restaurant [SEP] (608) 251-9999 53703 540 State St",0
"""380 W Washington Ave  Madison"" Maharani Indian Restaurant [SEP] (608) 251-9999 53703 600 Williamson StSte M",0
6250 Nesbitt Rd True Coffee Roasters (608) 277-1455 [SEP] 53719 6261 Nesbitt Rd Quiveys Grove,0
"""2825 University Ave  Madison"" Itzza Pizza [SEP] (608) 233-3500 53705 2825 University AveSte 1",0
8205 Klevenville Riley Rd Riley Tavern (608) 845-9150 [SEP] 53593 410 W Verona Ave The Klassik Tavern,0
6615 University Ave Papa John's Pizza (608) 831-2727 [SEP] 53562 785 University Ave Madison Cuisine,0
"""540 State St  Madison"" Kabul Afghanistan Restaurant [SEP] (608) 256-6322 53703 1236 Williamson St",0
"""240 West Gilman Street  Madison"" The Side Door Grill and Tap [SEP] (608) 257-3300 53703 852 Williamson St",0
4605 Monona Dr Snicks Sportsman Bar (608) 661-2812 [SEP] 53716 4544 Monona Dr El Bolillo Bakery,0
"""5518 University Ave  Madison"" Original Pancake House [SEP] (608) 231-3666 53705 5518 University Ave",1
"""1146 Williamson St  Madison"" Lao Laan-Xang Restaurant [SEP] (608) 280-0104 53703 225 King St",0
"""2810 E Washington Ave  Madison"" Happy Grill [SEP] (608) 249-5828 53704 3001 N Sherman Ave",0
"""3001 North Sherman Avenue  Madison"" Habanero's Mexican Grill [SEP] (608) 244-1990 53704 1810 Roth St",0
5805 Monona Dr Silver Eagle Bar & Grill (608) 222-2843 [SEP] 53716 4544 Monona Dr El Bolillo Bakery,0
"""E Main St & S Pinckney St  Madison"" Good Food [SEP] (608) 217-5227 53703 33 E Main St",1
217 W Main St CamRock Cafe & Sport (608) 423-2111 [SEP] 53523 509 W Main St M-N-Ms Coffeehouse,0
8640 W Mineral Point Rd Morgan's Bar and Grill (608) 798-1552 [SEP] 53528 6405 Mineral Point Rd Ottos Restaurant & Bar,0
100 Front St Deb's Squeeze Inn (608) 868-4849 [SEP] 53563 259 Front St Cowgirl Sea Horse,0
28 N Water St E Bienfang's Bar (920) 563-8046 [SEP] 53538 1 Water St The River Caf,0
118 E Main St Silver Fox Bar (608) 655-3381 [SEP] 53559 33 E Main St Good Food,0
4173 County Road P Hilltop Inn (608) 798-2893 [SEP] 53528 5737 County Road Cv Veterans of Foreign Wars Truax-Longmire Post 8483,0
"""3910 E Washington Ave  Madison"" Wendy's [SEP] (608) 244-1999 53704 2810 E Washington Ave",0
2202 W Broadway Antler's Tavern (608) 222-9872 [SEP] 53713 2409 W Broadway Happy Wok,0
121 E Main St Wendigo (608) 205-2775 [SEP] 53589 121 East Main St Wendigo,1
"""525 W Johnson St  Madison"" Badgerland Bar & Grill [SEP] (608) 251-3033 53703 119 E Main St",0
"""703 University Ave  Madison"" Fresh Madison Market [SEP] (608) 287-0000 53715 785 University Ave",0
"""703 University Ave  Madison"" Fresh Madison Market [SEP] (608) 287-0000 53715 1212 Regent St",0
"""7866 Mineral Point Rd  Madison"" Silly Yak Bakery & Bread Barn [SEP] (608) 833-5965 53717 7866 Mineral Point Rd",0
"""1026 N Sherman Ave  Madison"" Cafe La Bellitalia [SEP] (608) 243-1200 53704 4320 E Towne Blvd",0
726 S Main St Jim's Burger Corner (920) 674-4033 [SEP] 53549 646 S Main St Natural Selection,0
726 S Main St Jim's Burger Corner (920) 674-4033 [SEP] 53549 300 S Main St AJs Pizzeria and Diner,0
"""2827 Atwood Dr.  Madison"" Daisy Cafe and Cupcakery [SEP] (608) 241-2200 53704 2827 Atwood Ave",1
"""316 State St  Madison"" Pantheon Bar [SEP] (608) 251-6311 53703 316 State St",1
19 E Main St Night Owl Food & Spirits (608) 882-9973 [SEP] 53536 239 E Main St Atlantis Taverna,0
"""610 University Ave  Madison"" Sushi Express [SEP] (608) 467-9688 53715 2500 University Ave",0
"""2701 Monroe St Ste 700  Madison"" Bluephies Restaurant & Vodkatorium [SEP] (608) 231-3663 53711 2951 Triverton Pike",0
"""156 E 2nd Street  New York"" Supper [SEP] (212) 477-7600 10009 156 E 2nd St",1
"""68 Clinton Street  New York"" Pig And Khao [SEP] (212) 920-4485 10002 68 Clinton St",1
"""231 E 9th Street  New York"" Robataya NY [SEP] (212) 979-9674 10003 231 E 9th St",1
"""454 Van Brunt Street  Brooklyn"" Hometown Bar-B-Que [SEP] (347) 294-4644 11231 454 Van Brunt St",1
"""163 Mulberry Street  New York"" La Bella Vita Ristorante [SEP] (212) 775-8484 10013 138 Mulberry St",0
"""35 Avenue Of The Americas  New York"" AOA Bar and Grill [SEP] (212) 925-1600 10013 71 N Moore St",0
"""131 Duane Street  New York"" City Hall Restaurant [SEP] (212) 227-7777 10013 80 Bayard St",0
"""813 8th Avenue  New York"" West End Bar and Grill [SEP] (212) 707-8986 10019 249 W 49th St",0
"""36 E 4th Street  New York"" Aroma Kitchen & Winebar [SEP] (212) 375-0100 10003 103 1st Ave",0
"""236 5th Avenue  New York"" ilili Restaurant [SEP] (212) 683-2929 10001 299 10th Ave",0
"""121 Hudson Street  New York"" Mr. Chow Tribeca [SEP] (212) 965-9500 10013 200 Church St",0
"""8 W 18th Street  New York"" Ootoya [SEP] (212) 255-0833 10003 41 E 11th St",0
"""145 W Broadway  New York"" The Odeon [SEP] (212) 233-0507 10013 145 W Broadway",1
"""131 Rivington Street  New York"" Schiller's Liquor Bar [SEP] (212) 260-4555 10002 65 Rivington St",0
"""94 Avenue C  New York"" Bobwhite Lunch & Supper Counter [SEP] (212) 228-2972 10009 94 Ave C",1
"""9 Pell Street  New York"" Joe's Shanghai [SEP] (212) 233-8888 10013 14A Elizabeth St",0
"""10 W 28th Street  New York"" The NoMad Restaurant [SEP] (212) 796-1500 10001 1170 Broadway",0
"""18 Bedford Avenue  Brooklyn"" Five Leaves [SEP] (718) 383-5345 11222 18 Bedford Ave",1
"""300 E 12th Street  New York"" Angelica Kitchen [SEP] (212) 228-2909 10003 35 E 18th St",0
"""Chelsea Market  75 9th Avenue  New York"" [SEP] Mokbar (646) 964-5963 10011",0
"""691 8th Avenue  New York"" Shake Shack [SEP] (646) 435-0136 10036 691 8th Ave",1
"""315 West 48th Street  New York  NY"" [SEP] Maria's Mont Blanc Restaurant (212) 582-9648 10036",0
"""373 West 46th Street  New York"" Hourglass Tavern [SEP] (212) 265-2060 10036 373 W 46th St",1
"""324 Lafayette Street  New York"" Gato [SEP] (212) 334-6400 10012 324 Lafayette St",1
"""Time-Life Buildiing  155 E 42nd Street  New York"" [SEP] The Capital Grille (212) 953-2000 10017",0
"""171 1st Avenue  New York"" Momofuku Noodle Bar [SEP] (212) 777-1603 10003 8 Extra Pl",0
"""140 W 46th Street  New York"" St Andrews Restaurant & Bar [SEP] (212) 840-8413 10036 43 W 46th St",0
"""633 3rd Avenue  New York  NY"" [SEP] Docks Oyster Bar & Seafood Grill (212) 986-8080 10017",0
"""252 W 47th Street  New York"" Glass House Tavern [SEP] (212) 730-4800 10036 373 W 46th St",0
"""157 Mott Street  New York"" Pho Bang Resturant [SEP] (212) 966-3797 10013 281 W Broadway",0
"""93 Baxter Street  New York"" Forlini's Restaurant [SEP] (212) 349-6779 10013 138 Mulberry St",0
"""757 Fulton Street  Brooklyn"" Habana Outpost [SEP] (718) 858-9500 11217 757 Fulton St",1
"""105 Mulberry Street  New York"" Sambuca's Cafe [SEP] (212) 431-0408 10013 48 Mulberry St",0
"15 Romolo (415) 398-1359 ""15 Romolo Place [SEP]  San Francisco  CA"" 15 Romolo",1
"456 Shanghai Cuisine 1261 ""69 Mott Street [SEP]  New York  NY"" Shanghai Asian Manor",0
"5A5 Steak Lounge (415) 989-2539 ""244 Jackson Street [SEP]  San Francisco  CA"" Delicious Dim Sum",0
"9th Street Pizza (213) 627-7798 ""231 E 9th St [SEP]  Los Angeles  CA"" Han Bat Sul Lung Tang",0
"9th Street Pizza (213) 627-7798 ""231 E 9th St [SEP]  Los Angeles  CA"" Jun Won Restaurant",0
"9th Street Pizza (213) 627-7798 ""231 E 9th St [SEP]  Los Angeles  CA"" Men Oh Tokushima Ramen",0
"9th Street Pizza (213) 627-7798 ""231 E 9th St [SEP]  Los Angeles  CA"" Spear Steak & Seafood House",0
"9th Street Pizza (213) 627-7798 ""231 E 9th St [SEP]  Los Angeles  CA"" Yang Ban Sul Lung Tang Restaurant",0
"ABC Seafood (213) 680-2887 ""205 Ord St [SEP]  Los Angeles  CA"" AOC",0
"ABC Seafood (213) 680-2887 ""205 Ord St [SEP]  Los Angeles  CA"" BAR Ama",0
"ABC Seafood (213) 680-2887 ""205 Ord St [SEP]  Los Angeles  CA"" Spear Steak & Seafood House",0
"Acquerello (415) 567-5432 ""1722 Sacramento Street [SEP]  San Francisco  CA"" Acquerello",1
"AJ Bombers (608) 305-4474 ""201 W Gorham St [SEP]  Madison  WI"" AJ Bombers",1
"Al's Place (415) 416-6136 ""1499 Valencia Street [SEP]  San Francisco  CA"" Pica Pica Arepa Kitchen",0
"Alcove Cafe & Bakery (323) 644-0100 ""1929 Hillhurst Ave [SEP]  Los Angeles  CA"" Alcove Caf & Bakery",1
"Allende Restaurant (773) 477-7114 ""2408 N. Lincoln Avenue [SEP]  Chicago  IL"" Via Lima",0
"Alta CA (415) 590-2585 ""1420 Market Street [SEP]  San Francisco  CA"" Pasta Moto",0
"Anella (718) 389-8100 ""222 Franklin Street [SEP]  Brooklyn  NY"" Anella",1
"Angel Cafe & Deli (415) 931-3467 ""700 Geary Street [SEP]  San Francisco  CA"" Hong Kong Lounge",0
"Angel Cafe & Deli (415) 931-3467 ""700 Geary Street [SEP]  San Francisco  CA"" Hong Kong Lounge II",0
"Anima Pizza & Pasta (213) 738-0799 ""698 S Vermont Ave [SEP]  Los Angeles  CA"" Dok Dok Chicken",0
"Ann Sather (773) 348-2378 ""909 W. Belmont Avenue [SEP]  Chicago  IL"" Fahlstroms Fresh Fish Market",0
"Arby's (608) 274-6205 ""601 S Gammon Rd [SEP]  Madison  WI"" Chang Jiang",0
"Aroma Bar and Grill (323) 850-8120 ""7373 W Sunset Blvd [SEP]  Los Angeles  CA"" Aroma Restaurant",0
"Asiento (415) 829-3375 ""2730 21st Street [SEP]  San Francisco  CA"" Asiento",1
"Athens Gyros (608) 246-7733 ""1860 E Washington Ave [SEP]  Madison  WI"" Hong Kong Buffet",0
"Atomic Wings (212) 760-9090 ""528 9th Avenue [SEP]  New York  NY  NY""",0
"Avec (312) 377-2002 ""615 W. Randolph Street [SEP]  Chicago  IL"" Avec",1
"Babes Madison (608) 274-7300 ""5614 Schroeder Rd [SEP]  Madison  WI"" Babes Grill & Bar",1
"Baby Blues BBQ (415) 896-4250 ""3149 Mission Street [SEP]  San Francisco  CA"" Old Bus Taver",0
"Baby Blues BBQ (415) 896-4250 ""3149 Mission Street [SEP]  San Francisco  CA"" The Crafty Fox Ale House",0
"Bahn Thai Restaurant (608) 256-0202 ""944 Williamson St [SEP]  Madison  WI"" Lao Laan",0
"Bahn Thai Restaurant (608) 256-0202 ""944 Williamson St [SEP]  Madison  WI"" Wah Kee Wonton Noodle",0
"Bar Pastoral (773) 472-4781 ""2947 N. Broadway Street [SEP]  Chicago  IL"" Ping Pong",0
"Bari (312) 666-0730 ""1120 W. Grand Avenue [SEP]  Chicago  IL"" Bari",1
"Bari (312) 666-0730 ""1120 W. Grand Avenue [SEP]  Chicago  IL"" Jeta Skin Care and Laser Center",0
"Barriques Coffee (608) 268-6264 ""127 W Washington Ave [SEP]  Madison  WI"" Hong Kong Buffet",0
"Batter & Berries (773) 248-7710 ""2748 N. Lincoln Avenue [SEP]  Chicago  IL"" Gather",0
