pairs,labels
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ]David GuettaOne Love ( Deluxe Version )Dance  Music$ 1.292010 Gum Prod licence exclusive Parlophone Music France2:5121-Aug-09 [SEP] When Love Takes Over ( feat . Kelly Rowland ) [ Electro Radio Edit ]David GuettaWhen Love Takes Over ( feat . Kelly Rowland )Dance & Electronic$ 0.99( C ) 2015 The Valory Music Co.  LLC3:02May 5  2009,0
Sorry for Party RockingLMFAOSorry for Party Rocking ( Deluxe Version )Pop  Music  R&B / SoulElectronicDanceRockHip-Hop / Rap  Rap$ 1.29‰ ãÑ 2011 Foo & Blu  LLC under exclusive License to Interscope Records3:2321-Jun-11 [SEP] Party Rock Anthem ( Made Famous By Lmfao Feat Lauren Bennett & Goon Rock ) ( Karaoke Version )Lmfao Feat Lauren Bennett & Goon Rock Karaoke BandParty rock anthem ( Karaoke )International$ 0.89( c ) 2011 BGM Industrias del Disco S.A. ( Magenta Discos )4:24July 14  2011,0
Centuries ( Gazzo Remix )Fall Out BoyCenturies ( Gazzo Remix ) - SingleAlternative  Music  Rock$ 1.292014 Island Records  a division of UMG Recordings  Inc.4:1922-Dec-14 [SEP] Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ]Boy FaceBusy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ]Dance & Electronic$ 0.992015 Perpetual Motions Ent . / F Pac Records/FROGG LIFE2:32April 10  2015,0
SpeakersSam HuntMontevalloCountry  Music  Pop  Pop/Rock  Honky Tonk  Contemporary Country  Rock$ 1.292014 MCA Nashville  a Division of UMG Recordings  Inc.3:4627-Oct-14 [SEP] SpeakersSam HuntMontevalloCountry$ 1.29( C ) 2014 MCA Nashville  a Division of UMG Recordings  Inc.3:48October 27  2014,1
CamerasWiz KhalifaRolling PapersHip-Hop/Rap  Music  Rap  East Coast Rap  Hardcore Rap$ 1.292011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States4:2928-Mar-11 [SEP] Cameras [ Clean ]Wiz KhalifaRolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ]Rap & Hip-Hop$ 1.292011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States4:29March 28  2011,1
Masterpiece ( feat . Jordan Rakei )DisclosureCaracalElectronic  Music  Dance  Garage  House  RockAlbum Only2015 Island Records  a division of Universal Music Operations Limited4:01 [SEP] Magnets [ feat . Lorde ]DisclosureCaracalElectronica  Dance & Electronic$ 1.29( C ) 2015 Island Records  a division of Universal Music Operations Limited3:19September 25  2015,0
Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas )Major LazerGuns Do n't Kill People ... Lazers DoElectronicMusicHip-Hop / Rap  Rap  Alternative  Reggae  Dance  Modern Dancehall  Rock$ 1.29‰ ãÑ 2009 Downtown Music  LLC .4:032009 [SEP] Cash Flow [ feat . Jah Dan ]Major LazerGuns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ]Electronica  Dance & Electronic$ 1.29( C ) 2009 Downtown Music  LLC .4:06June 3  2015,0
Rock N ' Roll ( Will Take You to the Mountain )SkrillexMore Monsters and SpritesDance  Music  House  Rock  Electronic$ 1.992011 Big Beat Records  Inc. for the United States and WEA International for the world outside the United States .4:3421-Jun-11 [SEP] All I Ask Of You ( Feat . Penny )SkrillexScary Monsters And Nice Sprites EP [ Explicit ]Electronica  Dance & Electronic  Dubstep$ 1.29( c ) 2013 Digitop Ltd5:40December 21  2010,0
Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ]David GuettaTitanium ( Remixes ) [ feat . Sia ]Dance  Music  Electronic$ 0.992011 What A Music Ltd  licence exclusive Parlophone Music France6:3720-Jan-12 [SEP] Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ]David BannerYao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ]Rap & Hip-Hop$ 0.992013 b.i.G. f.a.c.e. Ent3:47December 20  2011,0
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ]David GuettaOne Love ( Deluxe Version )Dance  Music$ 1.292010 Gum Prod licence exclusive Parlophone Music France2:5121-Aug-09 [SEP] Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]David GuettaListen ( Deluxe )Dance & Electronic$ 1.292015 If Moving Your Mine3:20November 24  2014,0
Hey Mama ( feat . Nicki Minaj  Bebe Rexha & Afrojack ) [ Extended ]David GuettaHey Mama ( feat . Nicki Minaj  Bebe Rexha & Afrojack ) [ Remixes ] - EPDance  Music$ 1.292015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France  under exclusive license to Atlantic Recording Corporation for the United States4:4212-May-15 [SEP] Hey Mama ( Zia Moz Remix )Zia Moz feat . David Guetta  Bebe Rexha  Nicki Minaj and AfrojackHey MamaDance & Electronic$ 0.992015 Zia Moz  David Guetta  Onika Maraj  Giorgio Tuinfort  Nick van de Wall  Ester Dean  Bebe Rexha  Sean Douglas3:12June 1  2015,0
6PM In New YorkDrakeIf You 're Reading This It 's Too LateHip-Hop/Rap  Music  Hardcore Rap  Rap  R&B / Soul  Contemporary R&B$ 1.292015 Cash Money Records Inc.4:4313-Feb-15 [SEP] 6PM In New York [ Explicit ]DrakeIf You 're Reading This It 's Too Late [ Explicit ]Rap & Hip-Hop$ 1.29( C ) 2015 Cash Money Records Inc.4:43February 13  2015,1
Chevy VanEric ChurchCaldwell County - EPCountry  Music  Contemporary Country$ 1.292011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville  3322 West End Avenue  11th Floor  Nashville  TN 372032:4814-Jan-11 [SEP] Chevy VanEric ChurchCaldwell County EPCountry$ 1.29( C ) 2011 EMI Records Nashville2:48January 14  2011,1
Delirious ( feat . Tara McDonald )David GuettaPop Life ( Extended Version ) [ Bonus Version ]Dance  Music  Rock  Pop  House  Electronic  Electronica  Adult Alternative$ 1.29‰ ãÑ 2007 Gum Records4:3118-Sep-07 [SEP] One Love ( Feat . Estelle )David GuettaOne Love ( Deluxe Version )Dance & Electronic$ 1.29( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd4:01August 21  2009,0
If I Am a Stranger ( Live In Amsterdam )Ryan AdamsLive After Deaf ( Live ) [ Complete Collection ]Singer/Songwriter  Music  Rock$ 0.992012 PAXAM RECORDS5:102-Jul-12 [SEP] The Rescue Blues ( Live in London 1 )Ryan AdamsLive After Deaf ( Collection )Folk  Rock$ 0.992012 PAXAM RECORDS3:25July 2  2012,0
Remember You ( feat . The Weeknd )Wiz KhalifaO.N.I.F.C. ( Deluxe Version )Hip-Hop/Rap  Music  Hardcore Rap  East Coast Rap  Rap$ 1.992012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States5:204-Dec-12 [SEP] Bluffin ( feat . Berner ) [ Explicit ]Wiz KhalifaO.N.I.F.C. [ Explicit ]Rap & Hip-Hop$ 1.292012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States5:32December 4  2012,0
That Ai n't Me ( feat . Jay Sean )Lil Wayne & Jay SeanI Am Not a Human BeingHip-Hop/Rap  Music  Rap  Hardcore Rap  Dirty South$ 1.29‰ ãÑ 2010 Cash Money Records Inc.4:0215-Nov-10 [SEP] Love Me ( Album Version ( Explicit ) ) [ feat . Drake ] [ Explicit ]Lil WayneI Am Not A Human Being II ( Explicit Version ) [ + digital booklet ]Rap & Hip-Hop$ 1.292005 Secretly Canadian4:15March 26  2013,0
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ]David GuettaOne Love ( Deluxe Version )Dance  Music$ 1.292010 Gum Prod licence exclusive Parlophone Music France2:5121-Aug-09 [SEP] Phone Tap ( Album Version ( Explicit ) ) [ Explicit ]David BannerMississippi-The Album ( Explicit Version )Pop$ 0.69( C ) 2003 Universal Records  a Division of UMG Recordings  Inc.1:52May 20  2003,0
Remember You ( feat . The Weeknd )Wiz KhalifaO.N.I.F.C. ( Deluxe Version )Hip-Hop/Rap  Music  Hardcore Rap  East Coast Rap  Rap$ 1.992012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States5:204-Dec-12 [SEP] The Plan ( feat . Juicy J ) [ Explicit ]Wiz KhalifaO.N.I.F.C. [ Explicit ]Rap & Hip-Hop$ 1.292012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States4:54December 4  2012,0
Second Chance ( Live Acoustic from Kansas City )ShinedownSomewhere In the Stratosphere ( Live )Rock  Music  Metal  Alternative  Hard Rock$ 1.292011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .5:0618-Apr-11 [SEP] Intro ( Scary Fairy ) [ Live From Washington State ]ShinedownSomewhere In The StratosphereRock$ 1.29( C ) 2005 MCA Nashville1:02April 18  2011,0
Voices ( feat . Sasha Keable )DisclosureSettle ( Deluxe Version )Electronic  Music$ 1.29‰ ãÑ 2014 Universal Island Records  a division of Universal Music Operations Limited4:0915-Apr-14 [SEP] Help Me Lose My Mind [ feat . London Grammar ]DisclosureSettleElectronica  Dance & Electronic$ 1.29( C ) 2013 Universal Island Records  a division of Universal Music Operations Limited4:05June 11  2013,0
Space BoundEminemRecovery ( Deluxe Edition )Hip-Hop/Rap  Music  Rock  Hardcore Rap  Rap$ 1.29‰ ãÑ 2010 Aftermath Records4:3821-Jun-10 [SEP] Space Bound [ Explicit ]EminemRecovery ( Amazon Version ) [ Explicit ] [ + video ] [ + digital booklet ]Gangsta & Hardcore  Rap & Hip-Hop$ 1.29( C ) 2010 Aftermath Records4:39June 21  2010,1
We Dem BoyzWiz KhalifaBlacc Hollywood ( Deluxe Version )Hip-Hop/Rap  Music  Rap  Hardcore Rap  East Coast Rap  Rock$ 1.992014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company3:5619-Aug-14 [SEP] We Dem Boyz [ Explicit ]Wiz KhalifaBlacc Hollywood [ Explicit ]Rap & Hip-Hop$ 1.292014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company3:45August 19  2014,1
Whateva ( feat . Monty )Fetty WapFetty Wap ( Deluxe )Hip-Hop/Rap  Music  RapAlbum Only2015 300 Entertainment/RGF Productions5:11 [SEP] How We Do Things ( feat . Monty ) [ Explicit ]Fetty WapFetty Wap [ Explicit ]Rap & Hip-Hop$ 1.29( C ) 2000 Mute Records Ltd.  a BMG Company  under exclusive license to INgrooves3:31September 25  2015,0
VHS Outro ( Interlude )X AmbassadorsVHSAlternative  Music  Rock  Adult Alternative$ 1.292015 KIDinaKORNER/Interscope Records1:2530-Jun-15 [SEP] Adam & Noah 's Priorities ( Interlude )X AmbassadorsVHS [ Explicit ]Alternative Rock$ 1.29( C ) 2015 KIDinaKORNER/Interscope Records0:27June 30  2015,0
True Colors ( feat . Nicki Minaj )Wiz KhalifaBlacc HollywoodHip-Hop/Rap  Music  Rap  East Coast Rap  Hardcore Rap  Rock$ 1.292014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company4:1519-Aug-14 [SEP] So High ( feat . Ghost Loft ) [ Explicit ]Wiz KhalifaBlacc Hollywood [ Explicit ]Rap & Hip-Hop$ 1.292014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company4:09August 19  2014,0
Defeated No More ( feat . Edward Macfarlane )DisclosureSettle ( Deluxe Version )Electronic  Music$ 1.29‰ ãÑ 2014 Universal Island Records  a division of Universal Music Operations Limited6:0715-Apr-14 [SEP] Magnets [ feat . Lorde ]DisclosureCaracal ( Deluxe )Electronica  Dance & Electronic$ 1.29( C ) 2015 Island Records  a division of Universal Music Operations Limited3:19September 25  2015,0
G.U.Y.Lady GagaARTPOPPop  Music  Dance  Rock$ 1.29‰ ãÑ 2013 Interscope Records3:5211-Nov-13 [SEP] G.U.Y. [ Clean ]Lady GagaArtpop [ Clean ]Pop$ 1.29( C ) 2013 Interscope Records3:52November 11  2013,1
Fly from the Inside ( Live Acoustic from WXDX  Pittsburgh )ShinedownLeave a Whisper ( Deluxe Version )Rock  Music  Hard Rock  Alternative$ 1.292009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States3:5927-May-03 [SEP] Simple Man [ Acoustic ]ShinedownLeave A Whisper ( Deluxe )Rock$ 1.292015 Mad Decent5:20May 27  2003,0
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ]David GuettaOne Love ( Deluxe Version )Dance  Music$ 1.292010 Gum Prod licence exclusive Parlophone Music France2:5121-Aug-09 [SEP] Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]David GuettaListen ( Deluxe )Dance & Electronic$ 1.292015 If Moving Your Mine3:20November 24  2014,0
Applause ( Goldhouse Remix )Lady GagaApplause ( Remixes )Pop  Music  Electronic  Rock$ 1.292013 Interscope Records4:3430-Sep-13 [SEP] Applause ( Empire Of The Sun Remix )Lady GagaApplause ( Remixes )Pop$ 1.29( C ) 2013 Interscope Records4:08September 30  2013,0
Tackle BoxLuke BryanI 'll Stay MeCountry  Music  Contemporary Country  Pop$ 1.292006  2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville  3322 West End Avenue  11th Floor  Nashville  TN 372034:0214-Aug-07 [SEP] Tackle BoxLuke BryanI 'll Stay MeCountry$ 1.29( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville  3322 West End Avenue  11th Floor  Nash4:02August 14  2007,1
Because of YouKelly Clarkson & Reba McEntireReba DuetsCountry  Music  Honky Tonk  Contemporary Country$ 1.99‰ ãÑ 2007 MCA Nashville  a Division of UMG Recordings  Inc.3:4218-Sep-07 [SEP] The Fear Of Being Alone ( Album Version )Reba McEntireReba # 1 'sCountry  Contemporary Country$ 1.29( C ) 2005 MCA Nashville  a Division of UMG Recordings  Inc.3:02November 22  2005,0
Remember You ( feat . The Weeknd )Wiz KhalifaO.N.I.F.C. ( Deluxe Version )Hip-Hop/Rap  Music  Hardcore Rap  East Coast Rap  Rap$ 1.992012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States5:204-Dec-12 [SEP] House In The Hills ( feat . Curren $ y ) [ Explicit ]Wiz KhalifaBlacc Hollywood ( Deluxe ) [ Explicit ]Rap & Hip-Hop$ 1.292014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company4:52August 19  2014,0
X2CUJason DeruloEverything Is 4Pop  Music  Rock  Dance  R&B / Soul  Contemporary R&B$ 1.292015 Warner Bros. . Records Inc.5:1329-May-15 [SEP] X2CUJason DeruloEverything Is 4 [ Clean ]Pop$ 1.292011 Because Music5:14June 1  2015,1
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ]David GuettaOne Love ( Deluxe Version )Dance  Music$ 1.292010 Gum Prod licence exclusive Parlophone Music France2:5121-Aug-09 [SEP] Shot me Down ( feat . Skylar Grey ) [ Radio Edit ]David GuettaListen ( Deluxe )Dance & Electronic$ 1.292015 If Moving Your Mine3:11November 24  2014,0
I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson )David GuettaNothing But the BeatDance  Music  House  Electronic  Rock$ 1.292011 What A Music Ltd  Licence exclusive Parlophone Music France3:3426-Aug-11 [SEP] I Can Only Imagine ( feat . Chris Brown & Lil Wayne )David GuettaNothing But the Beat 2.0 [ Explicit ]Dance & Electronic$ 0.992015 Real Sounds3:29August 26  2011,0
Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ]Major LazerOriginal Don ( feat . The Partysquad ) [ Remixes ] - EPElectronic  Music  Dance$ 1.292011 Downtown Records Unders exclusive license to Interscope Records in the U.S.A.3:381-Nov-11 [SEP] Powerful ( Michael Calfan Remix ) [ feat . Ellie Goulding ]Major LazerPowerful ( Remixes )Electronica  Dance & Electronic$ 1.29( C ) 2015 Third Pardee Records  LLC under exclusive license to Interscope Records in the United States5:27September 11  2015,0
I Thought You KnewKeith UrbanKeith UrbanCountry  Music  Honky Tonk  Contemporary Country$ 1.291999 Capitol Records Nashville3:5119-Oct-99 [SEP] I Thought You KnewKeith UrbanKeith UrbanCountry$ 1.29( C ) 1999 Capitol Records Nashville3:51October 19  1999,1
Get Your S ** tWiz KhalifaRolling Papers ( Deluxe Version )Hip-Hop/Rap  Music  Hardcore Rap  East Coast Rap  Rap$ 1.29‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States4:3628-Mar-11 [SEP] You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ]Wiz KhalifaBlacc Hollywood ( Deluxe ) [ Explicit ]Rap & Hip-Hop$ 1.292014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company3:06August 19  2014,0
Kill Everybody ( Bare Noize Remix )SkrillexScary Monsters and Nice SpritesDance  Music  House  Electronic$ 1.292010 Big Beat Records  Inc. for the United States and WEA International for the world outside the United States .4:4121-Dec-10 [SEP] Kill EverybodySkrillexScary Monsters And Nice Sprites EP [ Explicit ]Electronica  Dance & Electronic  Dubstep$ 1.29( c ) 2013 Digitop Ltd4:58December 21  2010,0
Love SongP!NKTry ThisPop  Music  Teen Pop  Electronic  Pop/Rock  R&B / Soul  Dance$ 0.992003 Arista Records  Inc.2:2810-Nov-03 [SEP] Love SongP!nkTry This [ Explicit ]Pop$ 0.99CWM records2:27November 11  2003,1
Extra Extra CreditWiz KhalifaFlight SchoolHip-Hop/Rap  Music$ 0.992009 Rostrum Records4:0317-Apr-09 [SEP] Extra Extra Credit [ Explicit ]Wiz KhalifaFlight School [ Explicit ]Rap & Hip-Hop$ 0.992013 Mad Decent4:03April 17  2009,1
Voy a Beber ( feat . ' • ejo ) [ Remix ]Nicky JamGreatest Hits  Vol . 1Latin Urban  Music  Latino$ 0.992014 La Industria Inc licencia a Codiscos S.A.S.3:444-Nov-14 [SEP] Voy a Beber ( Remix )Nicky JamGreatest Hits  Vol . 1International  Latin Music$ 0.99( C ) 2014 La industria Inc3:44November 4  2014,1
Remember You ( feat . The Weeknd )Wiz KhalifaO.N.I.F.C. ( Deluxe Version )Hip-Hop/Rap  Music  East Coast Rap  Hardcore Rap  Rap$ 1.992012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States5:204-Dec-12 [SEP] The Bluff ( feat . Cam ` Ron ) [ Clean ]Wiz KhalifaO.N.I.F.C. [ Clean ]Rap & Hip-Hop$ 1.292012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States3:48December 4  2012,0
The Back Roads and the Back RowCole SwindellCole SwindellCountry  Music  Contemporary Country$ 1.292014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.3:4118-Feb-14 [SEP] The Back Roads & The Back RowCole SwindellCole SwindellCountry$ 1.29( C ) 2011 UMG Recordings  Inc.3:44February 18  2014,1
VHS Outro ( Interlude )X AmbassadorsVHSAlternative  Music  Rock  Adult Alternative$ 1.292015 KIDinaKORNER/Interscope Records1:2530-Jun-15 [SEP] Moving Day ( Interlude )X AmbassadorsVHS [ Clean ]Alternative Rock$ 1.29( C ) 2015 KIDinaKORNER/Interscope Records0:19June 30  2015,0
VHS Outro ( Interlude )X AmbassadorsVHSAlternative  Music  Rock  Adult Alternative$ 1.292015 KIDinaKORNER/Interscope Records1:2530-Jun-15 [SEP] VHS Outro ( Interlude ) [ Explicit ]X AmbassadorsVHS [ Explicit ]Alternative Rock$ 1.29( C ) 2015 KIDinaKORNER/Interscope Records1:25June 30  2015,1
Die in Your ArmsJustin BieberBelieve ( Deluxe Edition )Pop  Music$ 1.29‰ ãÑ 2012 The Island Def Jam Music Group3:5719-Jun-12 [SEP] Die In Your Arms ( Album Version )Justin BieberBelievePop$ 1.29( C ) 2012 The Island Def Jam Music Group3:57June 19  2012,1
Remember You ( feat . The Weeknd )Wiz KhalifaO.N.I.F.C. ( Deluxe Version )Hip-Hop/Rap  Music  East Coast Rap  Hardcore Rap  Rap$ 1.992012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States5:204-Dec-12 [SEP] House In The Hills ( feat . Curren $ y ) [ Explicit ]Wiz KhalifaBlacc Hollywood ( Deluxe ) [ Explicit ]Rap & Hip-Hop$ 1.292014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company4:52August 19  2014,0
Backwoods Beauty QueenFlorida Georgia LineAnything Like Me - EPCountry  Music  Honky Tonk  Urban Cowboy  Contemporary Country$ 0.992011 Florida Georgia Line4:1514-Dec-10 [SEP] Backwoods Beauty QueenFlorida Georgia LineAnything Like MeCountry$ 0.992011 Florida Georgia Line4:15December 14  2010,1
VHS Outro ( Interlude )X AmbassadorsVHSAlternative  Music  Rock  Adult Alternative$ 1.292015 KIDinaKORNER/Interscope Records1:2530-Jun-15 [SEP] Moving Day ( Interlude )X AmbassadorsVHS [ Explicit ]Alternative Rock$ 1.29( C ) 2015 KIDinaKORNER/Interscope Records0:19June 30  2015,0
VHS Outro ( Interlude )X AmbassadorsVHSAlternative  Music  Rock  Adult Alternative$ 1.292015 KIDinaKORNER/Interscope Records1:2530-Jun-15 [SEP] Y2K Time Capsule ( Interlude )X AmbassadorsVHS [ Explicit ]Alternative Rock$ 1.29( C ) 2015 KIDinaKORNER/Interscope Records0:32June 30  2015,0
The Back Roads and the Back RowCole SwindellCole SwindellCountry  Music  Contemporary Country$ 1.292014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.3:4118-Feb-14 [SEP] The Back Roads & The Back RowCole SwindellCole SwindellCountry$ 1.29( C ) 2011 UMG Recordings  Inc.3:44February 18  2014,1
Fake ( Demo )ShinedownUs and Them ( Deluxe Version )Rock  Music  Metal  Hard Rock  Alternative$ 1.292009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .5:054-Oct-05 [SEP] Fake [ Demo ]ShinedownUs And Them ( Deluxe ) [ Explicit ]Rock$ 1.292015 Real Sounds5:05October 4  2005,1
Money to BlowBirdman  Lil Wayne & DrakePricele $ $Hip-Hop/Rap  Music  Dirty South$ 1.29‰ ãÑ 2009 Cash Money Records Inc.4:1823-Nov-09 [SEP] Been About Money ( Album Version ( Edited ) )BirdmanPricele $ $ ( Edited Version )Rap & Hip-Hop$ 0.99( C ) 2009 Cash Money Records Inc.4:12November 23  2009,0
Club Ca n't Handle Me ( Ridney Remix )Flo RidaClub Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EPDance  Music$ 1.292010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States6:1017-Aug-10 [SEP] Good Feeling ( Hook N Sling Remix )Flo RidaGood Feeling ( Remixes )Dance & Electronic$ 1.29( C ) 2009 MPL Tours Inc. under exclusive license to StarCon LLC d/b/a Hear MusicTM6:15November 15  2011,0
White HorseTaylor SwiftFearlessCountry  Music  Rock  Honky Tonk  Pop  Adult Contemporary  Contemporary Country$ 1.29‰ ãÑ 2008 Big Machine Records  LLC3:5411-Nov-08 [SEP] White HorseTaylor SwiftFearlessCountry  Country Rock  Rock$ 1.29( C ) 2008 Big Machine Records  LLC3:54November 11  2008,1
Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ]ZeddBeautiful Now ( feat . Jon Bellion ) [ Remixes ] - EPDance  Music$ 1.292015 Interscope Records4:1510-Jul-15 [SEP] Spectrum ( Deniz Koyu Remix ) [ feat . Matthew Koma ]ZeddSpectrum EPDance & Electronic$ 1.29( C ) 2012 Interscope Records6:35July 31  2012,0
Remember You ( feat . The Weeknd )Wiz KhalifaO.N.I.F.C. ( Deluxe Version )Hip-Hop/Rap  Music  East Coast Rap  Hardcore Rap  Rap$ 1.992012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States5:204-Dec-12 [SEP] Rise Above ( feat . Pharrell  Tuki Carter & Amber Rose ) [ Explicit ]Wiz KhalifaO.N.I.F.C. [ Explicit ]Rap & Hip-Hop$ 1.292012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States4:31December 4  2012,0
Over When It 's OverEric ChurchChiefCountry  Music  Rock  Contemporary Country  Urban Cowboy$ 1.29‰ ãÑ 2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville  3322 West End Avenue  11th Floor  Nashville  TN 372032:3922-Jul-11 [SEP] Over When It 's OverEric ChurchChiefCountry$ 1.29( C ) 2011 EMI Records Nashville2:39July 22  2011,1
Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]David GuettaListen ( Deluxe Version )Dance  Music  Rock  House  Electronic  French Pop$ 1.292014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France  under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .3:2024-Nov-14 [SEP] Goodbye Friend ( feat . The Script )David GuettaListen ( Deluxe )Dance & Electronic$ 1.292015 If Moving Your Mine3:49November 24  2014,0
I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson )David GuettaNothing But the BeatDance  Music  Rock  House  Electronic$ 1.292011 What A Music Ltd  Licence exclusive Parlophone Music France3:3426-Aug-11 [SEP] Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ]David GuettaNothing But the Beat 2.0 [ Explicit ]Dance & Electronic$ 0.992015 Real Sounds3:12August 26  2011,0
Nothing Would Be BetterNick JonasNick JonasPop  Music  Pop/Rock  Rock$ 1.292014 Island Records  a division of UMG Recordings  Inc. / Safehouse Records  LLC4:3410-Nov-14 [SEP] Nothing Would Be BetterNick JonasNick Jonas ( Deluxe ) [ Explicit ]Pop$ 1.29( C ) 2014 Island Records/Safehouse Records LLC  a division of UMG Recordings  Inc.4:34November 10  2014,1
VHS Outro ( Interlude )X AmbassadorsVHSAlternative  Music  Rock  Adult Alternative$ 1.292015 KIDinaKORNER/Interscope Records1:2530-Jun-15 [SEP] VHS Outro ( Interlude ) [ Clean ]X AmbassadorsVHS [ Clean ]Alternative Rock$ 1.29( C ) 2015 KIDinaKORNER/Interscope Records1:26June 30  2015,1
First - Return to TackylandCold War KidsHold My Home ( Deluxe Edition )Alternative  Music  Indie Rock  Rock$ 1.29‰ ãÑ 2014 Downtown Records3:2611-Sep-15 [SEP] FirstCold War KidsHold My HomeAlternative Rock$ 1.29( C ) 2014 Downtown Records3:20October 21  2014,0
Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ]SkrillexEase My Mind v Ragga Bomb Remixes - EPDance  Music$ 1.292014 OWSLA/Big Beat Records  Inc. for the United States and WEA International Inc. for the world outside of the United States .4:4124-Nov-14 [SEP] Scary Monsters And Nice Sprites ( The Juggernaut Remix )SkrillexMore Monsters And Sprites EPDance & Electronic  Dubstep$ 1.292011 Rory Bourke Music Co. ( BMI )3:53June 7  2011,0
Remember You ( feat . The Weeknd )Wiz KhalifaO.N.I.F.C. ( Deluxe Version )Hip-Hop/Rap  Music  East Coast Rap  Hardcore Rap  Rap$ 1.992012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States5:204-Dec-12 [SEP] So High ( feat . Ghost Loft ) [ Explicit ]Wiz KhalifaBlacc Hollywood ( Deluxe ) [ Explicit ]Rap & Hip-Hop$ 1.292014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company4:09August 19  2014,0
