pairs,labels
""" Junghans Men's Meister Pilot Automatic Chronograph Watch""@en ""Men's Watch (027/3591.00) - WATCH SHOP.com™""@en [SEP] "" Junghans Men's Meister Chronoscope Automatic Chronograph Watch""@en ""Men's Watch (027/4324.44) - WATCH SHOP.com™""@en",0
"""Omega Seamaster 300m 2531.80.00"" 2531.80.00 Watch | Watchfinder & Co."" [SEP] ""Freja Ladies´ Watch""@en ""Skagen Freja Watch 358SSSD nur € 119.00""@en",0
"""Michele Signature Deco MWW06P000171"" ""MWW06P000171 New Michele Diamond Ladies Quartz Watch"" [SEP] ""Tissot T-One T038.430.11.037.00"" ""T-One T038.430.11.037.00 Tissot - Silver Dial Bracelet Mens Auto Watch""",0
""" Unisex Junghans Max Bill Watch 047/4658.00 ""Men's Watches | Designer For Men The Hut"" [SEP] "" Unisex Junghans Max Bill Watch 047/4657.00 ""Men's Watches | Designer For Men The Hut""",0
"""Mens Casio G-Shock Premium Gulfmaster Alarm Chronograph Radio Controlled Watch GWN-1000B-1BER"" [SEP] "" Casio Men's G-Shock Military Black Alarm Chronograph Watch""@en ""Men's Watch (GA-100MB-1AER) - WATCH SHOP.com™""@en",0
"""Automatic T055.430.11.057.00 Tissot PRC 200 Powermatic 80""@en official catalog Laguardajoiers dealer of in Barcelona""@en ""Watch T-Sport Automatic 80 [SEP] ""Tissot PRC 200 Automatic T055.430.11.057.00 Powermatic 80""@es catálogo oficial Laguardajoiers distribuidor de Tissot en Barcelona""@es ""Reloj T-Sport 80",1
"""Suunto Ambit 3 Sports with HR - Black""@en "" Suunto Heart Rate Accessories Black ""@en [SEP] ""TomTom Runner 3 Cardio + Music GPS Sports Watch Bluetooth Headphones - Black / Green""@en Green online""@en",0
""" Hamilton Men's Khaki Below Zero 1000m Automatic Watch""@en ""Men's Watch (H78585333) - WATCH SHOP.com™""@en [SEP] ""Chopard Superfast Watch 161291-5001"" 161291-5001 | Dejaun Jewelers""",0
"""Raymond Weil Toccata Watch 5988-ST-00300"" ""Shop Raymond 5988-STP-97081 Watches | Costello Jewelry Company"" [SEP] ""Raymond Weil Noemia Watch 5132-STS-00985"" ""Shop Raymond 5132-ST-00985 Watches | Costello Jewelry Company""",0
""" Casio Edifice ECW-M300EDB-1AER Solar Wave Ceptor Watch ""Casio Racing - [SEP] ""Seiko Flightmaster Solar Chronograph 100m Leather Pilots Watch SSC009P3 ""@en | Dutyfreeislandshop.com""@en",0
"""Hamilton Jazzmaster Maestro Auto Chrono Watch H32716839"" H32766513"" [SEP] ""Hamilton Jazzmaster Maestro Auto Chrono Watch H32766513"" H32766783""",0
""" Casio Men's Edifice Time Traveller Bluetooth Hybrid Smartwatch Alarm Chronograph Watch""@en ""Men's Watch (EQB-500D-1AER) - WATCH SHOP.com™""@en [SEP] "" Tissot Men's T-Touch Expert Titanium Alarm Chronograph Watch""@en ""Men's Watch (T0134204720200) - WATCH SHOP.com™""@en",0
"""Hamilton Jazzmaster Seaview Day Date Auto Watch H37565131"" ""Shop Hamilton Collection at Safa Jewelers"" [SEP] ""Hamilton Jazzmaster Day Date Auto Watch H32505731""",0
""" Tissot Men's Classic Dream Watch""@en ""Men's Watch (T0334102205301) - WATCH SHOP.com™""@en [SEP] ""Mens Classic Dream Watch ""@de ""Tissot T-klassisch Uhren | Official TISSOT Stockist""@de",1
""" Nixon Ladies' The Monopoly Watch""@en ""Ladies' Watch (A325-1219) - WATCH SHOP.com™""@en [SEP] ""Panerai 2013 Watch PAM00532"" ""Shop Panerai PAM00538 Watches | Northeastern Fine Jewelry""",0
"""Classic Black Bristol Silver 40mm""@pl 00 €""@pl ""Daniel Wellington Classic 40mm nur 189 [SEP] ""Bristol Silver Reloj para mujer 36mm""@es ""Daniel Wellington Bristol 36mm nur 169 00 €""@es",0
"""Maurice Lacroix Les Classiques Watch LC1087-SD501-160"" ""Shop Maurice LC1087-SS002-120-1 Watches | Costello Jewelry Company"" [SEP] ""Maurice Lacroix Les Classiques Watch LC1087-SS002-120-1"" ""Shop Maurice LC1087-SD502-160 Watches | Costello Jewelry Company""",0
"""Michele Serein Watch MW21A01B0966_MS18EV246710"" ""Shop Michele MWW21A000001 Watches | Costello Jewelry Company"" [SEP] ""Michele Serein Watch MWW21A000008"" ""Shop Michele MW21A01B0966_MS18EV246710 Watches | Costello Jewelry Company""",0
"""The Facet 38 All Silver""@pl 00 €""@pl ""Nixon The Silver A4091920 nur 129 [SEP] "" Nixon Ladies' The Facet 38 Watch""@en ""Ladies' Watch (A409-1920) - WATCH SHOP.com™""@en",1
"""Daniel Wellington Women's Quartz Watch Classic St Mawes Lady 0507DW with Leather Strap""@en ""Price comparison: Daniel [SEP] ""Daniel Wellington Women's Quartz Watch Classic Canterbury Lady 0502DW with Plastic Strap""@en ""Price comparison: Daniel",0
""" Ball Men's Engineer Hydrocarbon Airborne Chronometer Watch""@en ""Men's Watch (DM2076C-S1CAJ-BK) - WATCH SHOP.com™""@en [SEP] "" Ball Men's Engineer Hydrocarbon Ceramic XV Chronometer Automatic Watch""@en ""Men's Watch (DM2136A-SCJ-BK) - WATCH SHOP.com™""@en",0
"""Cartier Must 21 W10125U2"" W10125U2 Watch | Watchfinder & Co."" [SEP] ""Cartier Santos W20018D6"" W20018D6 Watch | Watchfinder & Co.""",0
"""Glasgow Rosegold Herrenuhr 40mm""@de ""Daniel Wellington Glasgow 40mm nur 119 00 €""@de [SEP] ""Glasgow Silver Men´s Watch 40mm""@en ""Daniel Wellington Glasgow 40mm nur € 159.00""@en",0
"""Casio G-Shock GA-100-1A4ER""@en GA-100-1A4ER - Casio Watches""@en [SEP] ""Casio G-Shock G-7710-1ER""@en G-7710-1ER - Casio Watches""@en",0
"""Cartier Pasha W31079M7"" W31079M7 Watch | Watchfinder & Co."" [SEP] ""Cartier"" ""CartierCartier Pasha C Steel Black Unisex Watch W31079M7""",1
""" Daniel Wellington Ladies' Bristol Rose 36mm Watch""@en ""Ladies' Watch (DW00100039) - WATCH SHOP.com™""@en [SEP] "" Daniel Wellington Ladies' Sheffield Rose 36mm Watch""@en ""Ladies' Watch (DW00100036) - WATCH SHOP.com™""@en",0
"""Raymond Weil Freelancer Watch 2740-ST-20021"" ""Shop Raymond 2760-ST1-20001 Watches | Costello Jewelry Company"" [SEP] ""Raymond Weil Maestro Watch 2238-STC-00659"" ""Shop Raymond 2237-PC-00659 Watches | Costello Jewelry Company""",0
""" Casio Men's Pro-Trek Alarm Chronograph Watch""@en ""Men's Watch (PRG-300-1A2ER) - WATCH SHOP.com™""@en [SEP] "" Pulsar Men's Chronograph Watch""@en ""Men's Watch (PT3161X1) - WATCH SHOP.com™""@en",0
"""Tag Heuer Carrera CAR2A1Z.FT6044"" CAR2A1Z.FT6044 Watch | Watchfinder & Co."" [SEP] ""Tag Heuer Formula 1 WAH1313.BA0868"" WAH1313.BA0868 Watch | Watchfinder & Co.""",0
""" Daniel Wellington Men's Glasgow 40mm Watch""@en ""Men's Watch (DW00100004) - WATCH SHOP.com™""@en [SEP] "" Daniel Wellington Ladies' Dapper 34mm Reading Watch""@en ""Ladies' Watch (DW00100118) - WATCH SHOP.com™""@en",0
"""Suunto Ambit 3 Sports with HR - Black""@en "" Suunto Heart Rate Accessories Black ""@en [SEP] ""TomTom Spark 3 HR (Large) - Black""@en "" TomTom Cardio Black Accessories 1RK0.002.00 ""@en",0
""" Casio Men's G-Shock Rangeman Alarm Chronograph Radio Controlled Watch""@en ""Men's Watch (GW-9400-1ER) - WATCH SHOP.com™""@en [SEP] ""G-Shock Rangeman Herrenuhr""@de ""Casio G-Shock Herrenuhr GW-9400-1ER nur 299 00 €""@de",1
"""Prospex Diver´s Revival Automatikuhr""@de 00 €""@de ""Seiko Prospex Automatikuhr SRP773K1 nur 439 [SEP] ""Prospex Diver´s Revival Automatic Watch""@en ""Seiko Prospex Watch SRP773K1 nur € 439.00""@en",1
"""Tag Heuer Carrera CAR2A1Z.FT6044"" CAR2A1Z.FT6044 Watch | Watchfinder & Co."" [SEP] ""Omega Speedmaster Moonwatch 311.92.44.51.01.004"" 311.92.44.51.01.004 Watch | Watchfinder & Co.""",0
""" Casio Men's G-Shock Rangeman Alarm Chronograph Radio Controlled Watch""@en ""Men's Watch (GW-9400-1ER) - WATCH SHOP.com™""@en [SEP] "" Casio Unisex Classic Collection Alarm Chronograph Watch""@en ""Unisex Watch (LA670WEGB-1BEF) - WATCH SHOP.com™""@en",0
"""Garmin Forerunner 235 - Black Frost Blue""@en "" Garmin Running Accessories & Blue ""@en [SEP] ""Unisex Forerunner 235 HR GPS Bluetooth Alarm Chronograph Watch ""@de ""Damen-Sportuhren""@de",1
""" Casio Ladies' Baby-G Alarm Chronograph Watch""@en ""Ladies' Watch (BLX-100-7ER) - WATCH SHOP.com™""@en [SEP] "" Casio Men's G-Shock Alarm Chronograph Watch""@en ""Men's Watch (GA-100-1A1ER) - WATCH SHOP.com™""@en",0
"""Cartier Must 21 W10125U2"" W10125U2 Watch | Watchfinder & Co."" [SEP] ""Cartier Roadster W62004V3"" W62004V3 Watch | Watchfinder & Co.""",0
"""Chopard Hour And Minutes Watch 388532-3002"" 388531-6004 | Dejaun Jewelers"" [SEP] ""Chopard Hour And Minutes Watch 388531-3001"" 384221-0004 | Dejaun Jewelers""",0
"""Michael Kors MK3192 Darci watch"" [SEP] ""Michael Kors MK3493 Slim Runway watch""",0
"""Seiko Astron SSE025J1 GPS Solar Cronógrafo""@es precios y catálogo oficiales de relojes Seiko""@es Reloj Seiko Cronógrafo Edición Limitada ""Reloj [SEP] "" Seiko Astron Men's GPS Titanium Chronograph Solar Powered Watch""@en ""Men's Watch (SSE025J1) - WATCH SHOP.com™""@en",1
"""Polar V800 Watch - Black/Silver""@en-GB "" Accessories Polar Black/Silver 92052229 ""@en-GB [SEP] "" Polar Unisex A300 Bluetooth Activity Tracker Pink Chronograph Watch""@en ""Unisex Watch (90054239) - WATCH SHOP.com™""@en",0
"""Hamilton Jazzmaster Slim Auto Watch H38615735"" [SEP] ""Hamilton American Classic Valiant Auto Watch H39415654"" H39515734""",0
""" Hamilton Men's Jazzmaster Open Heart Automatic Watch""@en ""Men's Watch (H32565555) - WATCH SHOP.com™""@en [SEP] ""Hamilton American Classic JazzMaster Open Heart Mens Watch""@en Watch - H32565555""@en",1
""" Casio Ladies' Baby-G Alarm Chronograph Watch""@en ""Ladies' Watch (BLX-100-7ER) - WATCH SHOP.com™""@en [SEP] ""Maurice Lacroix Les Classiques Watch LC6098-SS001-320-1"" ""Shop Maurice LC6158-SS001-330-1 Watches | Costello Jewelry Company""",0
"""Cartier Santos 100 W20073X8"" W20073X8 Watch | Watchfinder & Co."" [SEP] ""Cartier Santos 100 Watch W20072X7"" ""Shop Cartier W20073X8 Watches | Northeastern Fine Jewelry""",0
"""Tag Heuer Carrera WAR201A.BA0723"" WAR201A.BA0723 Watch | Watchfinder & Co."" [SEP] ""暢銷款 TAG HEUER CARRERA（卡萊拉系列） Calibre 5星期-日曆 自動上鏈腕錶 100米 - ∅41毫米 WAR201A.BA0723 ""@zh-hant ""TAG Heuer（泰格豪雅） Carrera Automatic Watch 41毫米 | watch price""@zh-hant",1
"""Daniel Wellington Classic Lady Black Reading silver""@nl-NL silver 10:35 Horloge boektiek""@nl-NL [SEP] ""Daniel Wellington Classic Lady Black Reading silver""@nl-NL silver | 10:35 Horloge boetiek""@nl-NL",1
"""Polar M400 - Black HR""@en "" Polar HR Accessories 90051341 ""@en [SEP] ""Polar Loop 2 - Smokey Black""@en "" Polar Running Accessories Black ""@en",0
""" Daniel Wellington Men's Dapper 38mm Bristol Watch""@en ""Men's Watch (DW00100090) - WATCH SHOP.com™""@en [SEP] ""Bvlgari LVCEA Watch LU33C6SSPGD"" LU28C6SSPGD | Dejaun Jewelers""",0
"""Alpina Automatic 4 Watch AL-525SS5AQ6"" ""Shop Alpina AL-525BS5AQ6B | Moyer Fine Jewelers"" [SEP] ""Alpina Startimer Pilot Automatic Watch AL-525G4TS6"" ""Shop Alpina AL-525S4S4 | Moyer Fine Jewelers""",0
"""Citizen Eco-Drive Satellite Wave F900 Promaster Navihawk GPS Sapphire Watch CC9030-51E ""@en | Dutyfreeislandshop.com""@en [SEP] ""Herren Citizen Promaster Navihawk GPS Wecker Chronograf funkgesteuert Eco-Drive Uhr CC9030-51E""@de",1
""" Hamilton Men's Jazzmaster Automatic Chronograph Watch""@en ""Men's Watch (H32616533) - WATCH SHOP.com™""@en [SEP] ""Cartier Ronde Solo de Cartier Watch W6701009"" ""Shop W6701009 Watches | Northeastern Fine Jewelry""",0
"""Hamilton Jazzmaster Regulator Auto Watch H42615553"" ""Shop Hamilton Collection at Safa Jewelers"" [SEP] ""Hamilton Jazzmaster Lady Auto Watch H42215111"" H42215151""",0
"""Hamilton Jazzmaster Regulator Auto Watch H42615553"" ""Shop Hamilton Collection at Safa Jewelers"" [SEP] ""Hamilton Jazzmaster Regulator Auto Watch H42615553"" H42615153""",1
"""Tissot Quickster T095.417.17.037.01 Chrono""@en ""Watch Tissot T-Sport Laguardajoiers official dealer of in Barcelona""@en catalog [SEP] ""T048.417.27.057.06 Tissot T-Race""@en official catalog ""Tissot T-Sport T-Race T048.417.27.057.06 Laguardajoiers agent of in Barcelona""@en",0
"""Hamilton Jazzmaster Regulator Auto Watch H42615553"" ""Shop Hamilton Collection at Safa Jewelers"" [SEP] ""Hamilton Regulator H42615553"" ""Regulator""",1
"""Cartier Ronde Louis Cartier Watch W6800151"" ""Shop WR000251 Watches | Northeastern Fine Jewelry"" [SEP] ""Michele Deco Madison Watch MW06T00A0101_MS18AA030402"" ""Shop Michele MW06T00A0101_MS18AA030402 Watches | Northeastern Fine Jewelry""",0
"""Hamilton Jazzmaster Maestro Auto Chrono Watch H32716839"" ""Shop Hamilton Collection at Safa Jewelers"" [SEP] ""Hamilton American Classic Valiant Auto Watch H39415654"" ""Shop Hamilton Collection at Safa Jewelers""",0
""" Tissot Classic Dream Watch ""@en ""Tissot - T0332101611100 | Ben Bridge Jeweler""@en [SEP] ""Tissot Men's T0334102205301 Classic Dream Watch""@en "" Tissot Watch – Promenade Watches ""@en",0
""" Raymond Weil Ladies' Nabucco BRIT Awards 2014 Limited Edition Titanium Automatic Chronograph Diamond Watch""@en ""Ladies' Watch (7700-TIR-BRIT14) - WATCH SHOP.com™""@en [SEP] "" Raymond Weil Men's Maestro Beatles Limited Edition Automatic Watch""@en ""Men's Watch (2237-ST-BEAT1) - WATCH SHOP.com™""@en",0
"""Hamilton Jazzmaster Maestro Auto Chrono Watch H32716839"" ""Shop Hamilton Collection at Safa Jewelers"" [SEP] ""Hamilton Jazzmaster Slim Auto Watch H38615555 "" ""Shop Hamilton Collection at Safa Jewelers""",0
"""Cartier Santos W20099C4"" W20099C4 Watch | Watchfinder & Co."" [SEP] ""Cartier"", ""CartierCartier Classic Santos Series Men's Watch W20099C4""",1
"""Chopard LUC 161934-5001"" 161934-5001 Watch | Watchfinder & Co."" [SEP] ""Chopard L.U.C Lunar Twin 161934-5001"" LUC One 161927-5001""",0
"""Rolex Milgauss 116400 – Black Dial Green Crystal""@en Crystal | Austin's Watches""@en [SEP] ""Rolex Milgauss 116400 GV"" GV Watch | Watchfinder & Co.""",1
"""Garmin Forerunner 235 - Black Frost Blue""@en "" Garmin Running Accessories & Blue ""@en [SEP] ""Garmin Forerunner 230 GPS Running Watch with HRM Bundle (Yellow and Black)""",0
"""Alpina Pilot Quartz Chronograph Watch AL-372BGR4S6"" ""Shop Alpina AL-372LBBG4FBV6 | Moyer Fine Jewelers"" [SEP] ""Alpina STARTIMER PILOT BIG DATE CAMOUFLAGE GREY AL-372BGR4S6""@en",1
""" Seiko Astron Men's GPS Titanium Chronograph Watch""@en ""Men's Watch (SSE047J1) - WATCH SHOP.com™""@en [SEP] "" Pulsar Men's Chronograph Solar Powered Watch""@en ""Men's Watch (PX5019X1) - WATCH SHOP.com™""@en",0
"""Gucci YA1264007 G-Timeless Mens Swiss Watch"" [SEP] "" Unisex Gucci Le Marche Des Merveilles Watch YA1264007 ""Luxury Mens Watches""",1
""" Seiko Men's Solar Powered Watch""@en ""Men's Watch (SNE031P1) - WATCH SHOP.com™""@en [SEP] ""Cartier Calibre De Cartier Diver Watch WSCA0006"" ""Shop WGCA0010 Watches | Northeastern Fine Jewelry""",0
"""Hamilton Jazzmaster Regulator Auto Watch H42615553"" ""Shop Hamilton Collection at Safa Jewelers"" [SEP] ""Hamilton Jazzmaster Traveler GMT Auto Watch H32625555"" ""Shop Hamilton Collection at Safa Jewelers""",0
"""Cartier"", ""CartierCartier Tank Series Unisex Watch W2603556"" [SEP] ""Cartier"", ""CartierCartier Tank Francaise Series Women's Watch W51028Q3""",0
"""Hamilton Jazzmaster Regulator Auto Watch H42615553"" ""Shop Hamilton Collection at Safa Jewelers"" [SEP] ""Hamilton Jazzmaster GMT Auto Watch H32695731"" ""Shop Hamilton Traveler Collection at Safa Jewelers""",0
"""Omega Seamaster Chrono Diver 2599.80.00"" 2599.80.00 Watch | Watchfinder & Co."" [SEP] ""Omega Seamaster 25998000"" "" Discover the Omega watch collection at Albemarle Bond",1
"""Hamilton Jazzmaster Maestro Auto Chrono Watch H32716839"" ""Shop Hamilton Collection at Safa Jewelers"" [SEP] ""Hamilton Jazzmaster Maestro Auto Chrono Watch H32716839"" H32576515""",1
"""Daniel Wellington Women's Quartz Watch Classic St Mawes Lady 0507DW with Leather Strap""@en ""Price comparison: Daniel [SEP] ""Benchmark Classic Bands LCF13010KY""",0
"""Omega Seamaster 25318000"" "" Discover the Omega watch collection at Albemarle Bond [SEP] ""Omega Seamaster 300m 2531.80.00"" 2531.80.00 Watch | Watchfinder & Co.""",1
"""Panerai Radiomir Watch PAM00388"" ""Shop Panerai PAM00323 Watches | Northeastern Fine Jewelry"" [SEP] ""Panerai Radiomir Watch PAM00323"" ""Shop Panerai PAM00346 Watches | Northeastern Fine Jewelry""",0
"""Seiko SRP773K1 Prospex Mar Diver's""@en ""Prospex Sea Seiko Automatic Diver's SRP773K1""@en [SEP] "" Seiko Men's Prospex Diver Padi Special Edition Automatic Watch""@en ""Men's Watch (SRPA21K1) - WATCH SHOP.com™""@en",0
""" Junghans Men's Meister Pilot Automatic Chronograph Watch""@en ""Men's Watch (027/3591.00) - WATCH SHOP.com™""@en [SEP] ""IWC Aquatimer Watch IW329002"" ""Shop IWC IW355701 Watches | Northeastern Fine Jewelry""",0
"""Michele Serein Mid Watch MWW21B000009"" ""Shop Michele MWW21B000017 Watches | Northeastern Fine Jewelry"" [SEP] ""Michele Serein MWW21A000001"" ""Serein""",0
"""Hamilton American Classic Valiant Quartz Watch H39251194"" [SEP] ""Hamilton Seaview Chrono Quartz H37512131"" ""Seaview Quartz""",0
"""Cartier"", ""CartierCartier Roadster Series Men's Watch W62041V3"" [SEP] ""Cartier"" ""CartierCartier Tank Series Men's Watch W1529756""",0
"""Cartier"", ""CartierCartier Roadster Series Men's Watch W62041V3"" [SEP] ""Cartier Roadster W62041V3"" W62041V3 Watch | Watchfinder & Co.""",1
""" Unisex Junghans Max Bill Watch 047/4658.00 ""Men's Watches | Designer For Men The Hut"" [SEP] ""Max Bill Ladies´ Watch""@en ""Junghans Max Watch 047/4658.00 nur € 495.00""@en",1
"""Skagen SKW6237 Holst mens watch"" [SEP] ""Dior Chiffre Rouge Watch CD084B10M001"" CD084510M003 | Dejaun Jewelers""",0
""" Casio Men's Pro-Trek Alarm Chronograph Watch""@en ""Men's Watch (PRG-300-1A2ER) - WATCH SHOP.com™""@en [SEP] "" Raymond Weil Men's Freelancer Piper Limited Edition Automatic Chronograph Watch""@en ""Men's Watch (7754-TIC-05209) - WATCH SHOP.com™""@en",0
"""Daniel Wellington Classic Lady Black Reading silver""@en-GB silver 10:35 Watch boutique""@en-GB [SEP] ""26-Gauge Silver Floral Paddle Wire: 95 yards""@en "" 26-Gauge Wire - yards ""@en",0
"""Glasgow Silver Ladies´ Watch 36mm""@en ""Daniel Wellington Glasgow 36mm nur € 139.00""@en [SEP] "" Daniel Wellington Men's Glasgow Silver 40mm Watch""@en ""Men's Watch (DW00100018) - WATCH SHOP.com™""@en",0
"""Cartier Santos 100 Automatic Medium Steel"" Steel W20126X8 on Watch Agora"" [SEP] ""Cartier Santos 100 W20090X8"" W20090X8 Watch | Watchfinder & Co.""",0
"""Chopard Moonphases Watch 161934-5001"" 161927-5001 | Dejaun Jewelers"" [SEP] ""Chopard Mille Miglia Watch 158992-3001"" 158997-3001 | Dejaun Jewelers""",0
"""Chopard LUC 161934-5001"" 161934-5001 Watch | Watchfinder & Co."" [SEP] ""Chopard Imperiale 388532-3002"" 388532-3002 Watch | Watchfinder & Co.""",0
"""Michael Kors MK3192 Darci watch"" [SEP] ""Michael Kors MK5626 Parker watch""",0
"""Michele Serein Watch MWW21A000001"" ""Shop Michele MWW21A000008 Watches | Northeastern Fine Jewelry"" [SEP] ""Michele Signature Serein MWW21A000001"" ""MWW21A000001 New Michele Womens Quartz Watch""",1
"""Chopard Hour And Minutes Watch 388532-3002"" 388531-6004 | Dejaun Jewelers"" [SEP] ""Chopard Imperiale 388532-3002"" 388532-3002 Watch | Watchfinder & Co.""",1
"""Cartier"" ""CartierCartier Must 21 Series Men's Watch W10125U2"" [SEP] ""Cartier Must 21 W10125U2"" W10125U2 Watch | Watchfinder & Co.""",1
"""SUUNTO AMBIT 3 PEAK BLACK""@en BLACK - TREKKING GPS Suunto colour Black SS020677000 Athletic footwear apparel and sports equipment""@en [SEP] ""SUUNTO TRAVERSE ALPHA STEALTH""@en apparel and sports equipment""@en STEALTH - TREKKING WATCH Suunto colour Black SS022469000 Athletic footwear",0
""" Hamilton Men's Khaki Below Zero 1000m Automatic Watch""@en ""Men's Watch (H78585333) - WATCH SHOP.com™""@en [SEP] ""Hamilton Khaki Navy Belowzero Auto Mens Watch H78585333""@en-us",1
"""Hamilton Gent Quartz H32451751"" ""Gent Quartz"" [SEP] ""Hamilton Jazzmaster Day Date Auto Watch H32505731""",0
"""Omega Speedmaster 311.30.42.30.01.005"" [SEP] ""Michele Serein MWW21A000001"" ""Serein""",0
"""Skagen SKW6237 Holst mens watch"" [SEP] "" Mens Maurice Lacroix Aikon Chronograph Watch AI1018-PVY11-132-1 ""Men's Watches | Designer For Men The Hut""",0
""" Mens Nixon The Crew Leather Watch A1188-2769 ""New arrivals | Shop New Hut"" [SEP] "" Mens Nixon The Crew Leather Watch A1188-2769 ""Men's Watches | Designer For Men Hut""",1
""" Unisex Junghans Max Bill Watch 047/4658.00 ""Men's Watches | Designer For Men The Hut"" [SEP] "" Unisex Swatch Flexiblack Watch LB183B ""Men's Watches | Designer For Men The Hut""",0
"""Alpina Diver 300 Automatic Watch AL-525LBG4V6B"" ""Shop Alpina AL-525LBG4V6 | Moyer Fine Jewelers"" [SEP] ""Cartier Tank Américaine Watch WB710013"" ""Shop Cartier WB710009 Watches | Northeastern Fine Jewelry""",0
"""Cartier"" ""CartierCartier Classic Santos Series Men's Watch W20055D6"" [SEP] ""Cartier"" ""CartierCartier Roadster Series Men's Watch W62041V3""",0
""" Daniel Wellington Ladies' Sheffield Silver 36mm Watch""@en ""Ladies' Watch (DW00100053) - WATCH SHOP.com™""@en [SEP] "" Junghans Ladies' Max Bill Mechanical Watch""@en ""Ladies' Watch (027/3601.00) - WATCH SHOP.com™""@en",0
"""Casio GA-110GB-1AER G-Shock watch"" [SEP] ""Casio GA-100B-7AER G-Shock watch""",0
"""Michele Serein Watch MWW21A000058"" ""Shop Michele MWW21A000001 Watches | Northeastern Fine Jewelry"" [SEP] ""Michele Serein Watch MWW21A000058"" ""Shop Michele MWW21A000001 Watches | Costello Jewelry Company""",1
""" Seiko Astron Men's GPS Titanium Chronograph Solar Powered Watch""@en ""Men's Watch (SSE025J1) - WATCH SHOP.com™""@en [SEP] ""Seiko Solar Chronograph Alarm 100m Men's Watch SSC431P1 ""@en | Dutyfreeislandshop.com""@en",0
"""Maurice Lacroix Les Classiques Watch LC1087-SD501-160"" ""Shop Maurice LC1087-SS002-120-1 Watches | Costello Jewelry Company"" [SEP] ""Maurice Lacroix Les Classiques Watch LC1087-SS002-121-1"" ""Shop Maurice LC1087-SD502-160 Watches | Costello Jewelry Company""",0
"""Rolex Milgauss 116400 GV"" GV Watch | Watchfinder & Co."" [SEP] ""Rolex GMT Master II 116713 LN"" LN Watch | Watchfinder & Co.""",0
"""Herren Hamilton Jazzmaster Automatik Chronograf Uhr H32616533""@de [SEP] "" Hamilton Men's Jazzmaster Automatic Chronograph Watch""@en ""Men's Watch (H32616533) - WATCH SHOP.com™""@en",1
"""Skagen SKW6237 Holst mens watch"" [SEP] ""Skagen SKW6285 Holst watch""",0
"""Suunto Ambit 3 Sports with HR - Black""@en "" Suunto Heart Rate Accessories Black ""@en [SEP] "" Suunto Unisex M5 Women Black Lime Pack Alarm Chronograph Watch""@en ""Unisex Watch (SS019863000) - WATCH SHOP.com™""@en",0
""" Tissot Men's Classic Dream Watch""@en ""Men's Watch (T0334102205301) - WATCH SHOP.com™""@en [SEP] ""Cartier Tortue Watch W1556363"" ""Shop Cartier WA501012 Watches | Northeastern Fine Jewelry""",0
"""Alpina Automatic 4 Watch AL-525BS5AQ6"" ""Shop Alpina AL-525BS5AQ6B | Moyer Fine Jewelers"" [SEP] ""Cartier Hypnose Watch WJHY0006"" ""Shop Cartier WJHY0008 Watches | Northeastern Fine Jewelry""",0
"""Cartier"", ""CartierCartier Roadster Series Men's Watch W62041V3"" [SEP] ""Chopard Grand Prix De Monaco Watch 168570-9001"" 161275-5003 | Dejaun Jewelers""",0
"""暢銷款 TAG HEUER CARRERA（卡萊拉系列） Calibre 5星期-日曆 自動上鏈腕錶 100米 - ∅41毫米 WAR201A.BA0723 ""@zh-hant ""TAG Heuer（泰格豪雅） Carrera Automatic Watch 41毫米 | watch price""@zh-hant [SEP] ""Cartier Calibre De Cartier Diver Watch W2CA0009"" ""Shop W7100056 Watches | Northeastern Fine Jewelry""",0
""" Casio Men's G-Shock Rangeman Alarm Chronograph Radio Controlled Watch""@en ""Men's Watch (GW-9400-1ER) - WATCH SHOP.com™""@en [SEP] "" Casio Men's G-Shock Alarm Chronograph Watch""@en ""Men's Watch (GA-100B-4AER) - WATCH SHOP.com™""@en",0
""" Hamilton Men's Jazzmaster Automatic Chronograph Watch""@en ""Men's Watch (H32616533) - WATCH SHOP.com™""@en [SEP] "" Hamilton Men's Jazzmaster Seaview 37mm Watch""@en ""Men's Watch (H37511131) - WATCH SHOP.com™""@en",0
"""Raymond Weil Tango Watch 5591-ST-00607"" ""Shop Raymond 5591-STP-00308 Watches | Costello Jewelry Company"" [SEP] ""Raymond Weil Tango Watch 5391-STP-00308"" ""Shop Raymond 5391-ST-00995 Watches | Costello Jewelry Company""",0
"""Alpina Automatic 4 Watch AL-525SS5AQ6"" ""Shop Alpina AL-525BS5AQ6B | Moyer Fine Jewelers"" [SEP] ""Alpina Automatic 4 Watch AL-525SS5AQ6"" ""Shop Alpina AL-525BS5AQ6 | Moyer Fine Jewelers""",1
"""Chronoscope Max Bill""@de 00 €""@de ""Junghans Chronoscope Bill 027/4600.00 nur 1.645 [SEP] ""Herren Junghans Max Bill Chronoscope Automatik Chronograf Uhr 027/4600.00""@de",1
""" Casio Men's Edifice Time Traveller Bluetooth Hybrid Smartwatch Alarm Chronograph Solar Powered Watch""@en ""Men's Watch (EQB-600D-1A2ER) - WATCH SHOP.com™""@en [SEP] ""Mens Casio Edifice Time Traveller Bluetooth Hybrid Smartwatch Alarm Chronograph Solar Powered Watch EQB-600D-1A2ER""",1
